Date:  15:42, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
27368  ,3.442e+002  ,9.1317  ,9.9186  ,15.781  ,iso-1
27369  ,3.440e+002  ,9.8421  ,9.9186  ,17.218  ,iso-1
27370  ,3.439e+002  ,9.8421  ,9.9186  ,17.937  ,iso-1
27371  ,3.440e+002  ,9.1317  ,9.9186  ,17.218  ,iso-1
27372  ,3.438e+002  ,9.8421  ,9.9186  ,18.655  ,iso-1
27373  ,3.438e+002  ,9.8421  ,9.9186  ,19.374  ,iso-1
27374  ,3.439e+002  ,9.1317  ,9.9186  ,18.655  ,iso-1
27375  ,3.438e+002  ,9.8421  ,9.9186  ,20.092  ,iso-1
27376  ,3.437e+002  ,9.8421  ,9.9186  ,20.811  ,iso-1
27377  ,3.438e+002  ,9.1317  ,9.9186  ,20.092  ,iso-1
27378  ,3.438e+002  ,8.4214  ,9.9186  ,-30.925  ,iso-1
27379  ,3.439e+002  ,8.4214  ,9.9186  ,-30.206  ,iso-1
27380  ,3.439e+002  ,8.4214  ,9.9186  ,-29.488  ,iso-1
27381  ,3.439e+002  ,7.711  ,9.9186  ,-30.206  ,iso-1
27382  ,3.440e+002  ,8.4214  ,9.9186  ,-28.769  ,iso-1
27383  ,3.440e+002  ,8.4214  ,9.9186  ,-28.051  ,iso-1
27384  ,3.440e+002  ,7.711  ,9.9186  ,-28.769  ,iso-1
27385  ,3.441e+002  ,8.4214  ,9.9186  ,-27.332  ,iso-1
27386  ,3.442e+002  ,8.4214  ,9.9186  ,-26.614  ,iso-1
27387  ,3.442e+002  ,7.711  ,9.9186  ,-27.332  ,iso-1
27388  ,3.442e+002  ,8.4214  ,9.9186  ,-25.895  ,iso-1
27389  ,3.443e+002  ,8.4214  ,9.9186  ,-25.177  ,iso-1
27390  ,3.443e+002  ,7.711  ,9.9186  ,-25.895  ,iso-1
27391  ,3.444e+002  ,8.4214  ,9.9186  ,-24.458  ,iso-1
27392  ,3.445e+002  ,8.4214  ,9.9186  ,-23.74  ,iso-1
27393  ,3.445e+002  ,7.711  ,9.9186  ,-24.458  ,iso-1
27394  ,3.446e+002  ,8.4214  ,9.9186  ,-23.021  ,iso-1
27395  ,3.447e+002  ,8.4214  ,9.9186  ,-22.302  ,iso-1
27396  ,3.447e+002  ,7.711  ,9.9186  ,-23.021  ,iso-1
27397  ,3.448e+002  ,8.4214  ,9.9186  ,-21.584  ,iso-1
27398  ,3.449e+002  ,8.4214  ,9.9186  ,-20.865  ,iso-1
27399  ,3.449e+002  ,7.711  ,9.9186  ,-21.584  ,iso-1
27400  ,3.450e+002  ,8.4214  ,9.9186  ,-20.147  ,iso-1
27401  ,3.451e+002  ,8.4214  ,9.9186  ,-19.428  ,iso-1
27402  ,3.451e+002  ,7.711  ,9.9186  ,-20.147  ,iso-1
27403  ,3.452e+002  ,8.4214  ,9.9186  ,-18.71  ,iso-1
27404  ,3.453e+002  ,8.4214  ,9.9186  ,-17.991  ,iso-1
27405  ,3.453e+002  ,7.7111  ,9.9186  ,-18.71  ,iso-1
27406  ,3.454e+002  ,8.4214  ,9.9186  ,-17.273  ,iso-1
27407  ,3.455e+002  ,8.4214  ,9.9186  ,-16.554  ,iso-1
27408  ,3.456e+002  ,7.7111  ,9.9186  ,-17.273  ,iso-1
27409  ,3.457e+002  ,8.4215  ,9.9186  ,-15.836  ,iso-1
27410  ,3.458e+002  ,8.4215  ,9.9186  ,-15.117  ,iso-1
27411  ,3.458e+002  ,7.7111  ,9.9186  ,-15.836  ,iso-1
27412  ,3.459e+002  ,8.4215  ,9.9186  ,-14.398  ,iso-1
27413  ,3.460e+002  ,8.4215  ,9.9186  ,-13.68  ,iso-1
27414  ,3.460e+002  ,7.7112  ,9.9186  ,-14.399  ,iso-1
27415  ,3.461e+002  ,8.4215  ,9.9186  ,-12.961  ,iso-1
27416  ,3.462e+002  ,8.4215  ,9.9186  ,-12.243  ,iso-1
27417  ,3.463e+002  ,7.7112  ,9.9186  ,-12.962  ,iso-1
27418  ,3.463e+002  ,8.4214  ,9.9186  ,-11.524  ,iso-1
27419  ,3.464e+002  ,8.4214  ,9.9186  ,-10.806  ,iso-1
27420  ,3.465e+002  ,7.7111  ,9.9186  ,-11.524  ,iso-1
27421  ,3.465e+002  ,8.4214  ,9.9186  ,-10.087  ,iso-1
27422  ,3.466e+002  ,8.4214  ,9.9186  ,-9.3685  ,iso-1
27423  ,3.467e+002  ,7.7111  ,9.9186  ,-10.087  ,iso-1
27424  ,3.466e+002  ,8.4214  ,9.9186  ,-8.6498  ,iso-1
27425  ,3.467e+002  ,8.4214  ,9.9186  ,-7.9313  ,iso-1
27426  ,3.469e+002  ,7.711  ,9.9186  ,-8.6499  ,iso-1
27427  ,3.467e+002  ,8.4214  ,9.9186  ,-7.2127  ,iso-1
27428  ,3.468e+002  ,8.4214  ,9.9186  ,-6.4941  ,iso-1
27429  ,3.470e+002  ,7.711  ,9.9186  ,-7.2127  ,iso-1
27430  ,3.468e+002  ,8.4214  ,9.9186  ,-5.7756  ,iso-1
27431  ,3.468e+002  ,8.4214  ,9.9186  ,-5.057  ,iso-1
27432  ,3.470e+002  ,7.711  ,9.9186  ,-5.7756  ,iso-1
27433  ,3.468e+002  ,8.4214  ,9.9186  ,-4.3385  ,iso-1
27434  ,3.468e+002  ,8.4214  ,9.9186  ,-3.6199  ,iso-1
27435  ,3.470e+002  ,7.711  ,9.9186  ,-4.3385  ,iso-1
27436  ,3.467e+002  ,8.4214  ,9.9186  ,-2.9013  ,iso-1
27437  ,3.467e+002  ,8.4214  ,9.9186  ,-2.1828  ,iso-1
27438  ,3.470e+002  ,7.711  ,9.9186  ,-2.9014  ,iso-1
27439  ,3.466e+002  ,8.4214  ,9.9186  ,-1.4642  ,iso-1
27440  ,3.466e+002  ,8.4214  ,9.9186  ,-0.74568  ,iso-1
27441  ,3.469e+002  ,7.711  ,9.9186  ,-1.4642  ,iso-1
27442  ,3.465e+002  ,8.4214  ,9.9186  ,-0.027127  ,iso-1
27443  ,3.464e+002  ,8.4214  ,9.9186  ,0.69143  ,iso-1
27444  ,3.467e+002  ,7.711  ,9.9186  ,-0.027138  ,iso-1
27445  ,3.463e+002  ,8.4214  ,9.9186  ,1.41  ,iso-1
27446  ,3.462e+002  ,8.4214  ,9.9186  ,2.1285  ,iso-1
27447  ,3.465e+002  ,7.711  ,9.9186  ,1.41  ,iso-1
27448  ,3.461e+002  ,8.4214  ,9.9186  ,2.8471  ,iso-1
27449  ,3.460e+002  ,8.4214  ,9.9186  ,3.5656  ,iso-1
27450  ,3.463e+002  ,7.711  ,9.9186  ,2.8471  ,iso-1
27451  ,3.459e+002  ,8.4214  ,9.9186  ,4.2842  ,iso-1
27452  ,3.458e+002  ,8.4214  ,9.9186  ,5.0027  ,iso-1
27453  ,3.460e+002  ,7.711  ,9.9186  ,4.2842  ,iso-1
27454  ,3.456e+002  ,8.4214  ,9.9186  ,5.7213  ,iso-1
27455  ,3.455e+002  ,8.4214  ,9.9186  ,6.4399  ,iso-1
27456  ,3.458e+002  ,7.711  ,9.9186  ,5.7213  ,iso-1
27457  ,3.454e+002  ,8.4214  ,9.9186  ,7.1584  ,iso-1
27458  ,3.453e+002  ,8.4214  ,9.9186  ,7.877  ,iso-1
27459  ,3.456e+002  ,7.711  ,9.9186  ,7.1584  ,iso-1
27460  ,3.452e+002  ,8.4214  ,9.9186  ,8.5955  ,iso-1
27461  ,3.451e+002  ,8.4214  ,9.9186  ,9.3141  ,iso-1
27462  ,3.453e+002  ,7.711  ,9.9186  ,8.5955  ,iso-1
27463  ,3.450e+002  ,8.4214  ,9.9186  ,10.033  ,iso-1
27464  ,3.449e+002  ,8.4214  ,9.9186  ,10.751  ,iso-1
27465  ,3.451e+002  ,7.711  ,9.9186  ,10.033  ,iso-1
27466  ,3.448e+002  ,8.4214  ,9.9186  ,11.47  ,iso-1
27467  ,3.447e+002  ,8.4214  ,9.9186  ,12.188  ,iso-1
27468  ,3.449e+002  ,7.711  ,9.9186  ,11.47  ,iso-1
27469  ,3.446e+002  ,8.4214  ,9.9186  ,12.907  ,iso-1
27470  ,3.445e+002  ,8.4214  ,9.9186  ,13.625  ,iso-1
27471  ,3.447e+002  ,7.711  ,9.9186  ,12.907  ,iso-1
27472  ,3.444e+002  ,8.4214  ,9.9186  ,14.344  ,iso-1
27473  ,3.443e+002  ,8.4214  ,9.9186  ,15.062  ,iso-1
27474  ,3.445e+002  ,7.711  ,9.9186  ,14.344  ,iso-1
27475  ,3.442e+002  ,8.4214  ,9.9186  ,15.781  ,iso-1
27476  ,3.442e+002  ,8.4214  ,9.9186  ,16.5  ,iso-1
27477  ,3.443e+002  ,7.711  ,9.9186  ,15.781  ,iso-1
27478  ,3.441e+002  ,8.4214  ,9.9186  ,17.218  ,iso-1
27479  ,3.440e+002  ,8.4214  ,9.9186  ,17.937  ,iso-1
27480  ,3.442e+002  ,7.711  ,9.9186  ,17.218  ,iso-1
27481  ,3.440e+002  ,8.4214  ,9.9186  ,18.655  ,iso-1
27482  ,3.439e+002  ,8.4214  ,9.9186  ,19.374  ,iso-1
27483  ,3.440e+002  ,7.711  ,9.9186  ,18.655  ,iso-1
27484  ,3.439e+002  ,8.4214  ,9.9186  ,20.092  ,iso-1
27485  ,3.438e+002  ,8.4214  ,9.9186  ,20.811  ,iso-1
27486  ,3.439e+002  ,7.711  ,9.9186  ,20.092  ,iso-1
27487  ,3.439e+002  ,7.0007  ,9.9186  ,-30.925  ,iso-1
27488  ,3.440e+002  ,7.0007  ,9.9186  ,-30.207  ,iso-1
27489  ,3.440e+002  ,7.0007  ,9.9186  ,-29.488  ,iso-1
27490  ,3.440e+002  ,6.2904  ,9.9186  ,-30.207  ,iso-1
27491  ,3.441e+002  ,7.0007  ,9.9186  ,-28.77  ,iso-1
27492  ,3.441e+002  ,7.0007  ,9.9186  ,-28.051  ,iso-1
27493  ,3.441e+002  ,6.2904  ,9.9186  ,-28.77  ,iso-1
27494  ,3.442e+002  ,7.0007  ,9.9186  ,-27.333  ,iso-1
27495  ,3.443e+002  ,7.0007  ,9.9186  ,-26.614  ,iso-1
27496  ,3.443e+002  ,6.2904  ,9.9186  ,-27.333  ,iso-1
27497  ,3.444e+002  ,7.0007  ,9.9186  ,-25.896  ,iso-1
27498  ,3.445e+002  ,7.0007  ,9.9186  ,-25.177  ,iso-1
27499  ,3.444e+002  ,6.2904  ,9.9186  ,-25.896  ,iso-1
27500  ,3.446e+002  ,7.0007  ,9.9186  ,-24.458  ,iso-1
27501  ,3.447e+002  ,7.0007  ,9.9186  ,-23.74  ,iso-1
27502  ,3.446e+002  ,6.2904  ,9.9186  ,-24.459  ,iso-1
27503  ,3.448e+002  ,7.0007  ,9.9186  ,-23.021  ,iso-1
27504  ,3.449e+002  ,7.0007  ,9.9186  ,-22.303  ,iso-1
27505  ,3.448e+002  ,6.2904  ,9.9186  ,-23.022  ,iso-1
27506  ,3.450e+002  ,7.0007  ,9.9186  ,-21.584  ,iso-1
27507  ,3.451e+002  ,7.0007  ,9.9186  ,-20.866  ,iso-1
27508  ,3.451e+002  ,6.2904  ,9.9186  ,-21.584  ,iso-1
27509  ,3.452e+002  ,7.0007  ,9.9186  ,-20.147  ,iso-1
27510  ,3.453e+002  ,7.0007  ,9.9186  ,-19.429  ,iso-1
27511  ,3.453e+002  ,6.2904  ,9.9186  ,-20.147  ,iso-1
27512  ,3.455e+002  ,7.0007  ,9.9186  ,-18.71  ,iso-1
27513  ,3.456e+002  ,7.0007  ,9.9186  ,-17.991  ,iso-1
27514  ,3.456e+002  ,6.2904  ,9.9186  ,-18.71  ,iso-1
27515  ,3.457e+002  ,7.0008  ,9.9186  ,-17.273  ,iso-1
27516  ,3.458e+002  ,7.0008  ,9.9186  ,-16.554  ,iso-1
27517  ,3.458e+002  ,6.2905  ,9.9186  ,-17.273  ,iso-1
27518  ,3.460e+002  ,7.0009  ,9.9186  ,-15.836  ,iso-1
27519  ,3.461e+002  ,7.0009  ,9.9186  ,-15.117  ,iso-1
27520  ,3.461e+002  ,6.2906  ,9.9186  ,-15.836  ,iso-1
27521  ,3.462e+002  ,7.001  ,9.9186  ,-14.399  ,iso-1
27522  ,3.464e+002  ,7.001  ,9.9186  ,-13.681  ,iso-1
27523  ,3.464e+002  ,6.2908  ,9.9186  ,-14.399  ,iso-1
27524  ,3.465e+002  ,7.0011  ,9.9186  ,-12.962  ,iso-1
27525  ,3.466e+002  ,7.001  ,9.9186  ,-12.244  ,iso-1
27526  ,3.467e+002  ,6.2909  ,9.9186  ,-12.963  ,iso-1
27527  ,3.467e+002  ,7.001  ,9.9186  ,-11.525  ,iso-1
27528  ,3.468e+002  ,7.0009  ,9.9186  ,-10.806  ,iso-1
27529  ,3.469e+002  ,6.2908  ,9.9186  ,-11.526  ,iso-1
27530  ,3.470e+002  ,7.0008  ,9.9186  ,-10.088  ,iso-1
27531  ,3.470e+002  ,7.0007  ,9.9186  ,-9.369  ,iso-1
27532  ,3.472e+002  ,6.2906  ,9.9186  ,-10.088  ,iso-1
27533  ,3.471e+002  ,7.0006  ,9.9186  ,-8.6502  ,iso-1
27534  ,3.472e+002  ,7.0006  ,9.9186  ,-7.9316  ,iso-1
27535  ,3.474e+002  ,6.2903  ,9.9186  ,-8.6506  ,iso-1
27536  ,3.473e+002  ,7.0006  ,9.9186  ,-7.2129  ,iso-1
27537  ,3.473e+002  ,7.0006  ,9.9186  ,-6.4943  ,iso-1
27538  ,3.475e+002  ,6.2902  ,9.9186  ,-7.2131  ,iso-1
27539  ,3.473e+002  ,7.0006  ,9.9186  ,-5.7757  ,iso-1
27540  ,3.473e+002  ,7.0006  ,9.9186  ,-5.0571  ,iso-1
27541  ,3.476e+002  ,6.2902  ,9.9186  ,-5.7758  ,iso-1
27542  ,3.473e+002  ,7.0007  ,9.9186  ,-4.3385  ,iso-1
27543  ,3.473e+002  ,7.0007  ,9.9186  ,-3.62  ,iso-1
27544  ,3.476e+002  ,6.2903  ,9.9186  ,-4.3386  ,iso-1
27545  ,3.473e+002  ,7.0007  ,9.9186  ,-2.9014  ,iso-1
27546  ,3.472e+002  ,7.0007  ,9.9186  ,-2.1828  ,iso-1
27547  ,3.475e+002  ,6.2903  ,9.9186  ,-2.9014  ,iso-1
27548  ,3.471e+002  ,7.0007  ,9.9186  ,-1.4643  ,iso-1
27549  ,3.470e+002  ,7.0007  ,9.9186  ,-0.74573  ,iso-1
27550  ,3.474e+002  ,6.2904  ,9.9186  ,-1.4643  ,iso-1
27551  ,3.469e+002  ,7.0007  ,9.9186  ,-0.027171  ,iso-1
27552  ,3.468e+002  ,7.0007  ,9.9186  ,0.69138  ,iso-1
27553  ,3.472e+002  ,6.2904  ,9.9186  ,-0.027207  ,iso-1
27554  ,3.467e+002  ,7.0007  ,9.9186  ,1.4099  ,iso-1
27555  ,3.466e+002  ,7.0007  ,9.9186  ,2.1285  ,iso-1
27556  ,3.469e+002  ,6.2904  ,9.9186  ,1.4099  ,iso-1
27557  ,3.465e+002  ,7.0007  ,9.9186  ,2.8471  ,iso-1
27558  ,3.464e+002  ,7.0007  ,9.9186  ,3.5656  ,iso-1
27559  ,3.467e+002  ,6.2904  ,9.9186  ,2.847  ,iso-1
27560  ,3.462e+002  ,7.0007  ,9.9186  ,4.2842  ,iso-1
27561  ,3.461e+002  ,7.0007  ,9.9186  ,5.0027  ,iso-1
27562  ,3.464e+002  ,6.2904  ,9.9186  ,4.2841  ,iso-1
27563  ,3.459e+002  ,7.0007  ,9.9186  ,5.7213  ,iso-1
27564  ,3.458e+002  ,7.0007  ,9.9186  ,6.4398  ,iso-1
27565  ,3.461e+002  ,6.2904  ,9.9186  ,5.7213  ,iso-1
27566  ,3.457e+002  ,7.0007  ,9.9186  ,7.1584  ,iso-1
27567  ,3.456e+002  ,7.0007  ,9.9186  ,7.8769  ,iso-1
27568  ,3.458e+002  ,6.2904  ,9.9186  ,7.1584  ,iso-1
27569  ,3.454e+002  ,7.0007  ,9.9186  ,8.5955  ,iso-1
27570  ,3.453e+002  ,7.0007  ,9.9186  ,9.3141  ,iso-1
27571  ,3.456e+002  ,6.2904  ,9.9186  ,8.5955  ,iso-1
27572  ,3.452e+002  ,7.0007  ,9.9186  ,10.033  ,iso-1
27573  ,3.451e+002  ,7.0007  ,9.9186  ,10.751  ,iso-1
27574  ,3.453e+002  ,6.2904  ,9.9186  ,10.033  ,iso-1
27575  ,3.450e+002  ,7.0007  ,9.9186  ,11.47  ,iso-1
27576  ,3.449e+002  ,7.0007  ,9.9186  ,12.188  ,iso-1
27577  ,3.451e+002  ,6.2904  ,9.9186  ,11.47  ,iso-1
27578  ,3.448e+002  ,7.0007  ,9.9186  ,12.907  ,iso-1
27579  ,3.447e+002  ,7.0007  ,9.9186  ,13.625  ,iso-1
27580  ,3.448e+002  ,6.2904  ,9.9186  ,12.907  ,iso-1
27581  ,3.446e+002  ,7.0007  ,9.9186  ,14.344  ,iso-1
27582  ,3.445e+002  ,7.0007  ,9.9186  ,15.062  ,iso-1
27583  ,3.446e+002  ,6.2904  ,9.9186  ,14.344  ,iso-1
27584  ,3.444e+002  ,7.0007  ,9.9186  ,15.781  ,iso-1
27585  ,3.443e+002  ,7.0007  ,9.9186  ,16.5  ,iso-1
27586  ,3.444e+002  ,6.2904  ,9.9186  ,15.781  ,iso-1
27587  ,3.442e+002  ,7.0007  ,9.9186  ,17.218  ,iso-1
27588  ,3.441e+002  ,7.0007  ,9.9186  ,17.937  ,iso-1
27589  ,3.443e+002  ,6.2904  ,9.9186  ,17.218  ,iso-1
27591  ,3.441e+002  ,7.0007  ,9.9186  ,18.655  ,iso-1
27592  ,3.440e+002  ,7.0007  ,9.9186  ,19.374  ,iso-1
27593  ,3.441e+002  ,6.2904  ,9.9186  ,18.655  ,iso-1
27594  ,3.440e+002  ,7.0007  ,9.9186  ,20.092  ,iso-1
27595  ,3.439e+002  ,7.0007  ,9.9186  ,20.811  ,iso-1
27596  ,3.440e+002  ,6.2904  ,9.9186  ,20.092  ,iso-1
27597  ,3.440e+002  ,5.58  ,9.9186  ,-30.925  ,iso-1
27598  ,3.441e+002  ,5.58  ,9.9186  ,-30.208  ,iso-1
27599  ,3.441e+002  ,5.58  ,9.9186  ,-29.489  ,iso-1
27600  ,3.441e+002  ,4.8697  ,9.9186  ,-30.208  ,iso-1
27601  ,3.442e+002  ,5.58  ,9.9186  ,-28.771  ,iso-1
27602  ,3.443e+002  ,5.58  ,9.9186  ,-28.052  ,iso-1
27603  ,3.442e+002  ,4.8697  ,9.9186  ,-28.772  ,iso-1
27604  ,3.443e+002  ,5.58  ,9.9186  ,-27.334  ,iso-1
27605  ,3.444e+002  ,5.58  ,9.9186  ,-26.615  ,iso-1
27606  ,3.444e+002  ,4.8697  ,9.9186  ,-27.335  ,iso-1
27607  ,3.445e+002  ,5.58  ,9.9186  ,-25.897  ,iso-1
27608  ,3.446e+002  ,5.58  ,9.9186  ,-25.178  ,iso-1
27609  ,3.446e+002  ,4.8697  ,9.9186  ,-25.898  ,iso-1
27610  ,3.447e+002  ,5.58  ,9.9186  ,-24.46  ,iso-1
27611  ,3.448e+002  ,5.58  ,9.9186  ,-23.741  ,iso-1
27612  ,3.448e+002  ,4.8697  ,9.9186  ,-24.46  ,iso-1
27613  ,3.449e+002  ,5.58  ,9.9186  ,-23.022  ,iso-1
27614  ,3.450e+002  ,5.58  ,9.9186  ,-22.304  ,iso-1
27615  ,3.450e+002  ,4.8697  ,9.9186  ,-23.023  ,iso-1
27616  ,3.452e+002  ,5.58  ,9.9186  ,-21.585  ,iso-1
27617  ,3.453e+002  ,5.58  ,9.9186  ,-20.867  ,iso-1
27618  ,3.452e+002  ,4.8697  ,9.9186  ,-21.586  ,iso-1
27619  ,3.454e+002  ,5.58  ,9.9186  ,-20.148  ,iso-1
27620  ,3.455e+002  ,5.58  ,9.9186  ,-19.43  ,iso-1
27621  ,3.455e+002  ,4.8697  ,9.9186  ,-20.149  ,iso-1
27622  ,3.457e+002  ,5.5801  ,9.9186  ,-18.711  ,iso-1
27623  ,3.458e+002  ,5.5801  ,9.9186  ,-17.993  ,iso-1
27624  ,3.458e+002  ,4.8697  ,9.9186  ,-18.712  ,iso-1
27625  ,3.460e+002  ,5.5802  ,9.9186  ,-17.274  ,iso-1
27626  ,3.461e+002  ,5.5802  ,9.9186  ,-16.556  ,iso-1
27627  ,3.461e+002  ,4.8698  ,9.9186  ,-17.275  ,iso-1
27628  ,3.463e+002  ,5.5804  ,9.9186  ,-15.837  ,iso-1
27629  ,3.464e+002  ,5.5805  ,9.9186  ,-15.119  ,iso-1
27630  ,3.464e+002  ,4.8701  ,9.9186  ,-15.838  ,iso-1
27631  ,3.466e+002  ,5.5808  ,9.9186  ,-14.4  ,iso-1
27632  ,3.467e+002  ,5.5809  ,9.9186  ,-13.682  ,iso-1
27633  ,3.468e+002  ,4.8706  ,9.9186  ,-14.401  ,iso-1
27634  ,3.469e+002  ,5.5812  ,9.9186  ,-12.964  ,iso-1
27635  ,3.470e+002  ,5.5812  ,9.9186  ,-12.246  ,iso-1
27636  ,3.471e+002  ,4.8712  ,9.9186  ,-12.965  ,iso-1
27637  ,3.472e+002  ,5.5812  ,9.9186  ,-11.527  ,iso-1
27638  ,3.473e+002  ,5.5811  ,9.9186  ,-10.809  ,iso-1
27639  ,3.474e+002  ,4.8715  ,9.9186  ,-11.529  ,iso-1
27640  ,3.475e+002  ,5.5806  ,9.9186  ,-10.09  ,iso-1
27641  ,3.476e+002  ,5.5805  ,9.9186  ,-9.3712  ,iso-1
27642  ,3.477e+002  ,4.871  ,9.9186  ,-10.092  ,iso-1
27643  ,3.477e+002  ,5.58  ,9.9186  ,-8.6517  ,iso-1
27644  ,3.478e+002  ,5.5799  ,9.9186  ,-7.9329  ,iso-1
27645  ,3.480e+002  ,4.87  ,9.9186  ,-8.6535  ,iso-1
27646  ,3.479e+002  ,5.5797  ,9.9186  ,-7.2136  ,iso-1
27647  ,3.479e+002  ,5.5797  ,9.9186  ,-6.4949  ,iso-1
27648  ,3.482e+002  ,4.8693  ,9.9186  ,-7.2147  ,iso-1
27649  ,3.480e+002  ,5.5797  ,9.9186  ,-5.776  ,iso-1
27650  ,3.480e+002  ,5.5798  ,9.9186  ,-5.0574  ,iso-1
27651  ,3.483e+002  ,4.8692  ,9.9186  ,-5.7765  ,iso-1
27652  ,3.480e+002  ,5.5799  ,9.9186  ,-4.3388  ,iso-1
27653  ,3.479e+002  ,5.5799  ,9.9186  ,-3.6202  ,iso-1
27654  ,3.483e+002  ,4.8694  ,9.9186  ,-4.339  ,iso-1
27655  ,3.479e+002  ,5.58  ,9.9186  ,-2.9016  ,iso-1
27656  ,3.478e+002  ,5.58  ,9.9186  ,-2.183  ,iso-1
27657  ,3.482e+002  ,4.8696  ,9.9186  ,-2.9018  ,iso-1
27658  ,3.477e+002  ,5.58  ,9.9186  ,-1.4644  ,iso-1
27659  ,3.476e+002  ,5.58  ,9.9186  ,-0.74588  ,iso-1
27660  ,3.480e+002  ,4.8697  ,9.9186  ,-1.4646  ,iso-1
27661  ,3.474e+002  ,5.58  ,9.9186  ,-0.027317  ,iso-1
27662  ,3.473e+002  ,5.58  ,9.9186  ,0.69124  ,iso-1
27663  ,3.477e+002  ,4.8697  ,9.9186  ,-0.027438  ,iso-1
27664  ,3.472e+002  ,5.58  ,9.9186  ,1.4098  ,iso-1
27665  ,3.470e+002  ,5.58  ,9.9186  ,2.1284  ,iso-1
27666  ,3.474e+002  ,4.8697  ,9.9186  ,1.4097  ,iso-1
27667  ,3.469e+002  ,5.58  ,9.9186  ,2.8469  ,iso-1
27668  ,3.467e+002  ,5.58  ,9.9186  ,3.5655  ,iso-1
27669  ,3.471e+002  ,4.8697  ,9.9186  ,2.8468  ,iso-1
27670  ,3.466e+002  ,5.58  ,9.9186  ,4.2841  ,iso-1
27671  ,3.464e+002  ,5.58  ,9.9186  ,5.0026  ,iso-1
27672  ,3.468e+002  ,4.8697  ,9.9186  ,4.284  ,iso-1
27673  ,3.463e+002  ,5.58  ,9.9186  ,5.7212  ,iso-1
27674  ,3.461e+002  ,5.58  ,9.9186  ,6.4397  ,iso-1
27675  ,3.464e+002  ,4.8697  ,9.9186  ,5.7211  ,iso-1
27676  ,3.460e+002  ,5.58  ,9.9186  ,7.1583  ,iso-1
27677  ,3.458e+002  ,5.58  ,9.9186  ,7.8769  ,iso-1
27678  ,3.461e+002  ,4.8697  ,9.9186  ,7.1582  ,iso-1
27679  ,3.457e+002  ,5.58  ,9.9186  ,8.5954  ,iso-1
27680  ,3.455e+002  ,5.58  ,9.9186  ,9.314  ,iso-1
27681  ,3.458e+002  ,4.8697  ,9.9186  ,8.5954  ,iso-1
27682  ,3.454e+002  ,5.58  ,9.9186  ,10.033  ,iso-1
27683  ,3.453e+002  ,5.58  ,9.9186  ,10.751  ,iso-1
27684  ,3.455e+002  ,4.8697  ,9.9186  ,10.033  ,iso-1
27685  ,3.452e+002  ,5.58  ,9.9186  ,11.47  ,iso-1
27686  ,3.450e+002  ,5.58  ,9.9186  ,12.188  ,iso-1
27687  ,3.452e+002  ,4.8697  ,9.9186  ,11.47  ,iso-1
27688  ,3.449e+002  ,5.58  ,9.9186  ,12.907  ,iso-1
27689  ,3.448e+002  ,5.58  ,9.9186  ,13.625  ,iso-1
27690  ,3.450e+002  ,4.8697  ,9.9186  ,12.907  ,iso-1
27691  ,3.447e+002  ,5.58  ,9.9186  ,14.344  ,iso-1
27692  ,3.446e+002  ,5.58  ,9.9186  ,15.062  ,iso-1
27693  ,3.448e+002  ,4.8697  ,9.9186  ,14.344  ,iso-1
27694  ,3.445e+002  ,5.58  ,9.9186  ,15.781  ,iso-1
27695  ,3.444e+002  ,5.58  ,9.9186  ,16.5  ,iso-1
27696  ,3.446e+002  ,4.8697  ,9.9186  ,15.781  ,iso-1
27697  ,3.443e+002  ,5.58  ,9.9186  ,17.218  ,iso-1
27698  ,3.443e+002  ,5.58  ,9.9186  ,17.937  ,iso-1
27699  ,3.444e+002  ,4.8697  ,9.9186  ,17.218  ,iso-1
27701  ,3.442e+002  ,5.58  ,9.9186  ,18.655  ,iso-1
27702  ,3.441e+002  ,5.58  ,9.9186  ,19.374  ,iso-1
27703  ,3.442e+002  ,4.8697  ,9.9186  ,18.655  ,iso-1
27705  ,3.441e+002  ,5.58  ,9.9186  ,20.092  ,iso-1
27706  ,3.440e+002  ,5.58  ,9.9186  ,20.811  ,iso-1
27707  ,3.441e+002  ,4.8697  ,9.9186  ,20.092  ,iso-1
27708  ,3.441e+002  ,4.1593  ,9.9186  ,-30.925  ,iso-1
27709  ,3.442e+002  ,4.1593  ,9.9186  ,-30.21  ,iso-1
27710  ,3.442e+002  ,4.1593  ,9.9186  ,-29.493  ,iso-1
27711  ,3.442e+002  ,3.449  ,9.9186  ,-30.21  ,iso-1
27712  ,3.443e+002  ,4.1593  ,9.9186  ,-28.775  ,iso-1
27713  ,3.444e+002  ,4.1593  ,9.9186  ,-28.056  ,iso-1
27714  ,3.443e+002  ,3.449  ,9.9186  ,-28.777  ,iso-1
27715  ,3.444e+002  ,4.1593  ,9.9186  ,-27.338  ,iso-1
27716  ,3.445e+002  ,4.1593  ,9.9186  ,-26.619  ,iso-1
27717  ,3.445e+002  ,3.449  ,9.9186  ,-27.34  ,iso-1
27718  ,3.446e+002  ,4.1593  ,9.9186  ,-25.9  ,iso-1
27719  ,3.447e+002  ,4.1593  ,9.9186  ,-25.182  ,iso-1
27720  ,3.447e+002  ,3.449  ,9.9186  ,-25.903  ,iso-1
