Date:  14:27, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
42426  ,-4.658e+002  ,-0.084191  ,9.9186  ,-21.69  ,iso-1
42427  ,-3.880e+002  ,-0.79717  ,9.9186  ,-23.137  ,iso-1
42432  ,-4.832e+002  ,-0.084191  ,9.9186  ,-20.967  ,iso-1
42433  ,-4.779e+002  ,-0.084191  ,9.9186  ,-20.244  ,iso-1
42434  ,-4.310e+002  ,-0.79717  ,9.9186  ,-21.69  ,iso-1
42440  ,-4.159e+002  ,-0.084191  ,9.9186  ,-19.521  ,iso-1
42441  ,-3.667e+002  ,-0.084191  ,9.9186  ,-18.798  ,iso-1
42442  ,-4.258e+002  ,-0.79717  ,9.9186  ,-20.244  ,iso-1
42445  ,-4.382e+002  ,-0.084191  ,9.9186  ,-18.074  ,iso-1
42446  ,-7.013e+002  ,-0.084191  ,9.9186  ,-17.351  ,iso-1
42447  ,-4.452e+002  ,-0.79717  ,9.9186  ,-18.798  ,iso-1
42452  ,-8.149e+002  ,-0.084191  ,9.9186  ,-16.628  ,iso-1
42453  ,-8.366e+002  ,-0.084191  ,9.9186  ,-15.905  ,iso-1
42454  ,-5.756e+002  ,-0.79717  ,9.9186  ,-17.351  ,iso-1
42459  ,-7.091e+002  ,-0.084191  ,9.9186  ,-15.182  ,iso-1
42460  ,-5.808e+002  ,-0.084191  ,9.9186  ,-14.459  ,iso-1
42461  ,-4.530e+002  ,-0.79717  ,9.9186  ,-15.905  ,iso-1
42466  ,-7.666e+002  ,-0.084191  ,9.9186  ,-13.735  ,iso-1
42467  ,-1.486e+003  ,-0.084191  ,9.9186  ,-13.012  ,iso-1
42468  ,-5.708e+002  ,-0.79717  ,9.9186  ,-14.459  ,iso-1
42475  ,-1.733e+003  ,-0.084191  ,9.9186  ,-12.289  ,iso-1
42476  ,-2.497e+003  ,-0.084191  ,9.9186  ,-11.566  ,iso-1
42477  ,-1.869e+003  ,-0.79717  ,9.9186  ,-13.012  ,iso-1
42482  ,-5.210e+003  ,-0.084191  ,9.9186  ,-10.843  ,iso-1
42483  ,-7.845e+003  ,-0.084191  ,9.9186  ,-10.119  ,iso-1
42484  ,-3.739e+003  ,-0.79717  ,9.9186  ,-11.566  ,iso-1
42489  ,-9.521e+003  ,-0.084191  ,9.9186  ,-9.3961  ,iso-1
42490  ,-1.018e+004  ,-0.084191  ,9.9186  ,-8.673  ,iso-1
42491  ,-8.360e+003  ,-0.79717  ,9.9186  ,-10.119  ,iso-1
42496  ,-1.262e+004  ,-0.084191  ,9.9186  ,-7.9498  ,iso-1
42497  ,-1.398e+004  ,-0.084191  ,9.9186  ,-7.2266  ,iso-1
42498  ,-1.216e+004  ,-0.79717  ,9.9186  ,-8.673  ,iso-1
42501  ,-2.671e+004  ,-0.084191  ,9.9186  ,-6.5034  ,iso-1
42502  ,-1.976e+004  ,-0.084191  ,9.9186  ,-5.7802  ,iso-1
42503  ,-1.940e+004  ,-0.79717  ,9.9186  ,-7.2266  ,iso-1
42508  ,-2.834e+004  ,-0.084191  ,9.9186  ,-5.057  ,iso-1
42509  ,-2.163e+004  ,-0.084191  ,9.9186  ,-4.3338  ,iso-1
42510  ,-3.530e+004  ,-0.79717  ,9.9186  ,-5.7802  ,iso-1
42515  ,-1.831e+004  ,-0.084191  ,9.9186  ,-3.6106  ,iso-1
42516  ,-1.241e+004  ,-0.084191  ,9.9186  ,-2.8874  ,iso-1
42517  ,-2.905e+004  ,-0.79717  ,9.9186  ,-4.3338  ,iso-1
42524  ,-6.383e+003  ,-0.084191  ,9.9186  ,-2.1642  ,iso-1
42525  ,-9.025e+003  ,-0.084191  ,9.9186  ,-1.441  ,iso-1
42526  ,-2.531e+004  ,-0.79717  ,9.9186  ,-2.8874  ,iso-1
42531  ,-8.440e+003  ,-0.084191  ,9.9186  ,-0.71781  ,iso-1
42532  ,-7.349e+003  ,-0.084191  ,9.9186  ,0.0053806  ,iso-1
42533  ,-1.096e+004  ,-0.79717  ,9.9186  ,-1.441  ,iso-1
42539  ,-4.176e+003  ,-0.084191  ,9.9186  ,0.72857  ,iso-1
42540  ,-4.082e+003  ,-0.084191  ,9.9186  ,1.4518  ,iso-1
42541  ,-8.349e+003  ,-0.79717  ,9.9186  ,0.0053806  ,iso-1
42544  ,-1.279e+003  ,-0.084191  ,9.9186  ,2.175  ,iso-1
42545  ,-9.952e+002  ,-0.084191  ,9.9186  ,2.8982  ,iso-1
42546  ,-4.435e+003  ,-0.79717  ,9.9186  ,1.4518  ,iso-1
42551  ,-2.898e+002  ,-0.084191  ,9.9186  ,3.6214  ,iso-1
42552  ,-7.266e+002  ,-0.084191  ,9.9186  ,4.3445  ,iso-1
42553  ,-1.650e+003  ,-0.79717  ,9.9186  ,2.8982  ,iso-1
42558  ,-4.389e+002  ,-0.084191  ,9.9186  ,5.0677  ,iso-1
42559  ,-8.100e+002  ,-0.084191  ,9.9186  ,5.7909  ,iso-1
42560  ,-7.020e+002  ,-0.79717  ,9.9186  ,4.3445  ,iso-1
42565  ,-5.639e+002  ,-0.084191  ,9.9186  ,6.5141  ,iso-1
42566  ,-5.566e+002  ,-0.084191  ,9.9186  ,7.2373  ,iso-1
42567  ,-6.053e+002  ,-0.79717  ,9.9186  ,5.7909  ,iso-1
42572  ,-2.908e+002  ,-0.084191  ,9.9186  ,7.9605  ,iso-1
42573  ,-3.620e+002  ,-0.084191  ,9.9186  ,8.6837  ,iso-1
42574  ,-5.018e+002  ,-0.79717  ,9.9186  ,7.2373  ,iso-1
42579  ,-3.060e+002  ,-0.084191  ,9.9186  ,9.4069  ,iso-1
42580  ,-4.759e+002  ,-0.084191  ,9.9186  ,10.13  ,iso-1
42581  ,-4.629e+002  ,-0.79717  ,9.9186  ,8.6837  ,iso-1
42587  ,-4.277e+002  ,-0.084191  ,9.9186  ,10.853  ,iso-1
42588  ,-4.497e+002  ,-0.084191  ,9.9186  ,11.576  ,iso-1
42589  ,-5.207e+002  ,-0.79717  ,9.9186  ,10.13  ,iso-1
42593  ,-3.544e+002  ,-0.084191  ,9.9186  ,12.3  ,iso-1
42594  ,-4.161e+002  ,-0.084191  ,9.9186  ,13.023  ,iso-1
42595  ,-4.234e+002  ,-0.79717  ,9.9186  ,11.576  ,iso-1
42599  ,-4.089e+002  ,-0.084191  ,9.9186  ,13.746  ,iso-1
42600  ,-4.643e+002  ,-0.084191  ,9.9186  ,14.469  ,iso-1
42601  ,-3.759e+002  ,-0.79717  ,9.9186  ,13.023  ,iso-1
42604  ,-4.424e+002  ,-0.084191  ,9.9186  ,15.192  ,iso-1
42605  ,-5.475e+002  ,-0.084191  ,9.9186  ,15.916  ,iso-1
42606  ,-4.509e+002  ,-0.79717  ,9.9186  ,14.469  ,iso-1
42611  ,-6.001e+002  ,-0.084191  ,9.9186  ,16.639  ,iso-1
42612  ,-7.747e+002  ,-0.084191  ,9.9186  ,17.362  ,iso-1
42613  ,-5.286e+002  ,-0.79717  ,9.9186  ,15.916  ,iso-1
42620  ,-9.184e+002  ,-0.084191  ,9.9186  ,18.085  ,iso-1
42621  ,-1.409e+003  ,-0.084191  ,9.9186  ,18.808  ,iso-1
42622  ,-7.920e+002  ,-0.79717  ,9.9186  ,17.362  ,iso-1
42625  ,-1.987e+003  ,-0.08419  ,9.9186  ,19.532  ,iso-1
42626  ,-1.462e+003  ,-0.79717  ,9.9186  ,18.808  ,iso-1
42629  ,-2.141e+003  ,-1.5102  ,9.9186  ,-29.646  ,iso-1
42630  ,-1.488e+003  ,-1.5102  ,9.9186  ,-28.922  ,iso-1
42634  ,-1.015e+003  ,-1.5102  ,9.9186  ,-28.199  ,iso-1
42635  ,-8.046e+002  ,-1.5102  ,9.9186  ,-27.476  ,iso-1
42636  ,-1.617e+003  ,-2.2231  ,9.9186  ,-28.922  ,iso-1
42638  ,-6.077e+002  ,-1.5102  ,9.9186  ,-26.753  ,iso-1
42639  ,-5.287e+002  ,-1.5102  ,9.9186  ,-26.03  ,iso-1
42640  ,-8.092e+002  ,-2.2231  ,9.9186  ,-27.476  ,iso-1
42643  ,-4.619e+002  ,-1.5102  ,9.9186  ,-25.306  ,iso-1
42644  ,-4.319e+002  ,-1.5102  ,9.9186  ,-24.583  ,iso-1
42645  ,-5.193e+002  ,-2.2231  ,9.9186  ,-26.03  ,iso-1
42650  ,-4.047e+002  ,-1.5102  ,9.9186  ,-23.86  ,iso-1
42651  ,-4.001e+002  ,-1.5102  ,9.9186  ,-23.137  ,iso-1
42652  ,-4.329e+002  ,-2.2231  ,9.9186  ,-24.583  ,iso-1
42656  ,-3.891e+002  ,-1.5102  ,9.9186  ,-22.414  ,iso-1
42657  ,-4.060e+002  ,-1.5102  ,9.9186  ,-21.69  ,iso-1
42658  ,-3.836e+002  ,-2.2231  ,9.9186  ,-23.137  ,iso-1
42663  ,-3.889e+002  ,-1.5102  ,9.9186  ,-20.967  ,iso-1
42664  ,-4.120e+002  ,-1.5102  ,9.9186  ,-20.244  ,iso-1
42665  ,-3.720e+002  ,-2.2231  ,9.9186  ,-21.69  ,iso-1
42671  ,-4.316e+002  ,-1.5102  ,9.9186  ,-19.521  ,iso-1
42672  ,-4.936e+002  ,-1.5102  ,9.9186  ,-18.798  ,iso-1
42673  ,-3.625e+002  ,-2.2231  ,9.9186  ,-20.244  ,iso-1
42675  ,-5.113e+002  ,-1.5102  ,9.9186  ,-18.074  ,iso-1
42676  ,-4.810e+002  ,-1.5102  ,9.9186  ,-17.351  ,iso-1
42677  ,-4.611e+002  ,-2.2231  ,9.9186  ,-18.798  ,iso-1
42682  ,-3.595e+002  ,-1.5102  ,9.9186  ,-16.628  ,iso-1
42683  ,-2.901e+002  ,-1.5102  ,9.9186  ,-15.905  ,iso-1
42684  ,-5.486e+002  ,-2.2231  ,9.9186  ,-17.351  ,iso-1
42689  ,-2.864e+002  ,-1.5102  ,9.9186  ,-15.182  ,iso-1
42690  ,-7.814e+002  ,-1.5102  ,9.9186  ,-14.459  ,iso-1
42691  ,-2.065e+002  ,-2.2231  ,9.9186  ,-15.905  ,iso-1
42695  ,-1.311e+003  ,-1.5102  ,9.9186  ,-13.735  ,iso-1
42696  ,-2.307e+003  ,-1.5102  ,9.9186  ,-13.012  ,iso-1
42697  ,-1.147e+003  ,-2.2231  ,9.9186  ,-14.459  ,iso-1
42703  ,-2.480e+003  ,-1.5102  ,9.9186  ,-12.289  ,iso-1
42704  ,-3.871e+003  ,-1.5102  ,9.9186  ,-11.566  ,iso-1
42705  ,-1.898e+003  ,-2.2231  ,9.9186  ,-13.012  ,iso-1
42709  ,-4.792e+003  ,-1.5102  ,9.9186  ,-10.843  ,iso-1
42710  ,-6.372e+003  ,-1.5102  ,9.9186  ,-10.119  ,iso-1
42711  ,-3.051e+003  ,-2.2231  ,9.9186  ,-11.566  ,iso-1
42716  ,-9.417e+003  ,-1.5102  ,9.9186  ,-9.3961  ,iso-1
42717  ,-1.472e+004  ,-1.5102  ,9.9186  ,-8.673  ,iso-1
42718  ,-5.455e+003  ,-2.2231  ,9.9186  ,-10.119  ,iso-1
42723  ,-2.708e+004  ,-1.5102  ,9.9186  ,-7.9498  ,iso-1
42724  ,-3.753e+004  ,-1.5102  ,9.9186  ,-7.2266  ,iso-1
42725  ,-2.270e+004  ,-2.2231  ,9.9186  ,-8.673  ,iso-1
42727  ,-8.239e+004  ,-1.5102  ,9.9186  ,-6.5034  ,iso-1
42728  ,-1.293e+005  ,-1.5102  ,9.9186  ,-5.7802  ,iso-1
42729  ,-7.743e+004  ,-2.2231  ,9.9186  ,-7.2266  ,iso-1
42733  ,-1.321e+005  ,-1.5102  ,9.9186  ,-5.057  ,iso-1
42734  ,-1.300e+005  ,-1.5102  ,9.9186  ,-4.3338  ,iso-1
42735  ,-2.781e+005  ,-2.2231  ,9.9186  ,-5.7802  ,iso-1
42738  ,-8.038e+004  ,-1.5102  ,9.9186  ,-3.6106  ,iso-1
42739  ,-4.460e+004  ,-1.5102  ,9.9186  ,-2.8874  ,iso-1
42740  ,-2.887e+005  ,-2.2231  ,9.9186  ,-4.3338  ,iso-1
42745  ,-1.407e+004  ,-1.5102  ,9.9186  ,-2.1642  ,iso-1
42746  ,-2.136e+004  ,-1.5102  ,9.9186  ,-1.441  ,iso-1
42747  ,-7.851e+004  ,-2.2231  ,9.9186  ,-2.8874  ,iso-1
42751  ,-1.269e+004  ,-1.5102  ,9.9186  ,-0.71781  ,iso-1
42752  ,-5.416e+003  ,-1.5102  ,9.9186  ,0.0053806  ,iso-1
42753  ,-1.983e+004  ,-2.2231  ,9.9186  ,-1.441  ,iso-1
42757  ,-2.735e+003  ,-1.5102  ,9.9186  ,0.72857  ,iso-1
42758  ,-3.070e+003  ,-1.5102  ,9.9186  ,1.4518  ,iso-1
42759  ,-5.434e+003  ,-2.2231  ,9.9186  ,0.0053806  ,iso-1
42761  ,-2.651e+003  ,-1.5102  ,9.9186  ,2.175  ,iso-1
42762  ,-1.677e+003  ,-1.5102  ,9.9186  ,2.8982  ,iso-1
42763  ,-3.435e+003  ,-2.2231  ,9.9186  ,1.4518  ,iso-1
42768  ,-8.335e+002  ,-1.5102  ,9.9186  ,3.6214  ,iso-1
42769  ,-3.435e+002  ,-1.5102  ,9.9186  ,4.3445  ,iso-1
42770  ,-2.016e+003  ,-2.2231  ,9.9186  ,2.8982  ,iso-1
42775  ,-1.649e+002  ,-1.5102  ,9.9186  ,5.0677  ,iso-1
42776  ,-4.656e+002  ,-1.5102  ,9.9186  ,5.7909  ,iso-1
42777  ,-1.466e+002  ,-2.2231  ,9.9186  ,4.3445  ,iso-1
42782  ,-6.536e+002  ,-1.5102  ,9.9186  ,6.5141  ,iso-1
42783  ,-5.652e+002  ,-1.5102  ,9.9186  ,7.2373  ,iso-1
42784  ,-6.753e+002  ,-2.2231  ,9.9186  ,5.7909  ,iso-1
42789  ,-4.290e+002  ,-1.5102  ,9.9186  ,7.9605  ,iso-1
42790  ,-4.787e+002  ,-1.5102  ,9.9186  ,8.6837  ,iso-1
42791  ,-5.816e+002  ,-2.2231  ,9.9186  ,7.2373  ,iso-1
42796  ,-5.255e+002  ,-1.5102  ,9.9186  ,9.4069  ,iso-1
42797  ,-5.069e+002  ,-1.5102  ,9.9186  ,10.13  ,iso-1
42798  ,-2.782e+002  ,-2.2231  ,9.9186  ,8.6837  ,iso-1
42804  ,-4.953e+002  ,-1.5102  ,9.9186  ,10.853  ,iso-1
42805  ,-4.042e+002  ,-1.5102  ,9.9186  ,11.576  ,iso-1
42806  ,-4.055e+002  ,-2.2231  ,9.9186  ,10.13  ,iso-1
42810  ,-3.648e+002  ,-1.5102  ,9.9186  ,12.3  ,iso-1
42811  ,-3.923e+002  ,-1.5102  ,9.9186  ,13.023  ,iso-1
42812  ,-4.029e+002  ,-2.2231  ,9.9186  ,11.576  ,iso-1
42817  ,-4.482e+002  ,-1.5102  ,9.9186  ,13.746  ,iso-1
42818  ,-4.671e+002  ,-1.5102  ,9.9186  ,14.469  ,iso-1
42819  ,-4.037e+002  ,-2.2231  ,9.9186  ,13.023  ,iso-1
42821  ,-4.761e+002  ,-1.5102  ,9.9186  ,15.192  ,iso-1
42822  ,-5.273e+002  ,-1.5102  ,9.9186  ,15.916  ,iso-1
42823  ,-4.644e+002  ,-2.2231  ,9.9186  ,14.469  ,iso-1
42826  ,-5.814e+002  ,-1.5102  ,9.9186  ,16.639  ,iso-1
42827  ,-8.195e+002  ,-1.5102  ,9.9186  ,17.362  ,iso-1
42828  ,-5.359e+002  ,-2.2231  ,9.9186  ,15.916  ,iso-1
42834  ,-9.266e+002  ,-1.5102  ,9.9186  ,18.085  ,iso-1
42835  ,-1.409e+003  ,-1.5102  ,9.9186  ,18.808  ,iso-1
42836  ,-8.120e+002  ,-2.2231  ,9.9186  ,17.362  ,iso-1
42839  ,-2.132e+003  ,-1.5102  ,9.9186  ,19.532  ,iso-1
42840  ,-1.395e+003  ,-2.2231  ,9.9186  ,18.808  ,iso-1
42845  ,-2.043e+003  ,-2.9361  ,9.9186  ,-29.646  ,iso-1
42846  ,-1.609e+003  ,-2.9361  ,9.9186  ,-28.922  ,iso-1
42851  ,-1.031e+003  ,-2.9361  ,9.9186  ,-28.199  ,iso-1
42852  ,-7.641e+002  ,-2.9361  ,9.9186  ,-27.476  ,iso-1
42853  ,-1.651e+003  ,-3.6491  ,9.9186  ,-28.922  ,iso-1
42858  ,-6.214e+002  ,-2.9361  ,9.9186  ,-26.753  ,iso-1
42859  ,-5.284e+002  ,-2.9361  ,9.9186  ,-26.03  ,iso-1
42860  ,-7.834e+002  ,-3.6491  ,9.9186  ,-27.476  ,iso-1
42863  ,-4.795e+002  ,-2.9361  ,9.9186  ,-25.306  ,iso-1
42864  ,-4.530e+002  ,-2.9361  ,9.9186  ,-24.583  ,iso-1
42865  ,-5.270e+002  ,-3.6491  ,9.9186  ,-26.03  ,iso-1
42870  ,-4.326e+002  ,-2.9361  ,9.9186  ,-23.86  ,iso-1
42871  ,-3.981e+002  ,-2.9361  ,9.9186  ,-23.137  ,iso-1
42872  ,-4.766e+002  ,-3.6491  ,9.9186  ,-24.583  ,iso-1
42878  ,-3.747e+002  ,-2.9361  ,9.9186  ,-22.414  ,iso-1
42879  ,-3.674e+002  ,-2.9361  ,9.9186  ,-21.69  ,iso-1
42880  ,-4.354e+002  ,-3.6491  ,9.9186  ,-23.137  ,iso-1
42885  ,-3.447e+002  ,-2.9361  ,9.9186  ,-20.967  ,iso-1
42886  ,-3.772e+002  ,-2.9361  ,9.9186  ,-20.244  ,iso-1
42887  ,-3.671e+002  ,-3.6491  ,9.9186  ,-21.69  ,iso-1
42894  ,-3.922e+002  ,-2.9361  ,9.9186  ,-19.521  ,iso-1
42895  ,-4.285e+002  ,-2.9361  ,9.9186  ,-18.798  ,iso-1
42896  ,-4.704e+002  ,-3.6491  ,9.9186  ,-20.244  ,iso-1
42902  ,-5.533e+002  ,-2.9361  ,9.9186  ,-18.074  ,iso-1
42903  ,-6.900e+002  ,-2.9361  ,9.9186  ,-17.351  ,iso-1
42904  ,-4.778e+002  ,-3.6491  ,9.9186  ,-18.798  ,iso-1
42909  ,-5.967e+002  ,-2.9361  ,9.9186  ,-16.628  ,iso-1
42910  ,-4.950e+002  ,-2.9361  ,9.9186  ,-15.905  ,iso-1
42911  ,-8.136e+002  ,-3.6491  ,9.9186  ,-17.351  ,iso-1
42916  ,-6.188e+002  ,-2.9361  ,9.9186  ,-15.182  ,iso-1
42917  ,-1.138e+003  ,-2.9361  ,9.9186  ,-14.459  ,iso-1
42918  ,-7.551e+002  ,-3.6491  ,9.9186  ,-15.905  ,iso-1
42924  ,-1.200e+003  ,-2.9361  ,9.9186  ,-13.735  ,iso-1
42925  ,-1.827e+003  ,-2.9361  ,9.9186  ,-13.012  ,iso-1
42926  ,-7.787e+002  ,-3.6491  ,9.9186  ,-14.459  ,iso-1
42934  ,-3.465e+003  ,-2.9361  ,9.9186  ,-12.289  ,iso-1
42935  ,-4.469e+003  ,-2.9361  ,9.9186  ,-11.566  ,iso-1
42936  ,-2.179e+003  ,-3.6491  ,9.9186  ,-13.012  ,iso-1
42941  ,-4.453e+003  ,-2.9361  ,9.9186  ,-10.843  ,iso-1
42942  ,-9.057e+003  ,-2.9361  ,9.9186  ,-10.119  ,iso-1
42943  ,-5.959e+003  ,-3.6491  ,9.9186  ,-11.566  ,iso-1
42948  ,-2.419e+004  ,-2.9361  ,9.9186  ,-9.3961  ,iso-1
42949  ,-3.516e+004  ,-2.9361  ,9.9186  ,-8.673  ,iso-1
42950  ,-1.164e+004  ,-3.6491  ,9.9186  ,-10.119  ,iso-1
42955  ,-4.295e+004  ,-2.9361  ,9.9186  ,-7.9498  ,iso-1
42956  ,-1.472e+005  ,-2.9361  ,9.9186  ,-7.2266  ,iso-1
42957  ,-4.985e+004  ,-3.6491  ,9.9186  ,-8.673  ,iso-1
42961  ,-5.552e+005  ,-2.9361  ,9.9186  ,-6.5034  ,iso-1
42962  ,-9.717e+005  ,-2.9361  ,9.9186  ,-5.7802  ,iso-1
42963  ,-2.234e+005  ,-3.6491  ,9.9186  ,-7.2266  ,iso-1
42971  ,-1.275e+006  ,-2.9361  ,9.9186  ,-5.057  ,iso-1
42972  ,-1.078e+006  ,-2.9361  ,9.9186  ,-4.3338  ,iso-1
42973  ,-1.491e+006  ,-3.6491  ,9.9186  ,-5.7802  ,iso-1
42980  ,-4.740e+005  ,-2.9361  ,9.9186  ,-3.6106  ,iso-1
42981  ,-2.053e+005  ,-2.9361  ,9.9186  ,-2.8874  ,iso-1
42982  ,-1.500e+006  ,-3.6491  ,9.9186  ,-4.3338  ,iso-1
42989  ,-6.112e+004  ,-2.9361  ,9.9186  ,-2.1642  ,iso-1
42990  ,-2.906e+004  ,-2.9361  ,9.9186  ,-1.441  ,iso-1
42991  ,-1.712e+005  ,-3.6491  ,9.9186  ,-2.8874  ,iso-1
42996  ,-2.074e+004  ,-2.9361  ,9.9186  ,-0.71781  ,iso-1
42997  ,-9.961e+003  ,-2.9361  ,9.9186  ,0.0053806  ,iso-1
42998  ,-3.733e+004  ,-3.6491  ,9.9186  ,-1.441  ,iso-1
43003  ,-6.664e+003  ,-2.9361  ,9.9186  ,0.72857  ,iso-1
43004  ,-5.292e+003  ,-2.9361  ,9.9186  ,1.4518  ,iso-1
43005  ,-1.584e+004  ,-3.6491  ,9.9186  ,0.0053806  ,iso-1
43009  ,-4.265e+003  ,-2.9361  ,9.9186  ,2.175  ,iso-1
43010  ,-2.406e+003  ,-2.9361  ,9.9186  ,2.8982  ,iso-1
43011  ,-6.120e+003  ,-3.6491  ,9.9186  ,1.4518  ,iso-1
43016  ,-1.078e+003  ,-2.9361  ,9.9186  ,3.6214  ,iso-1
43017  ,-4.224e+002  ,-2.9361  ,9.9186  ,4.3445  ,iso-1
43018  ,-2.960e+003  ,-3.6491  ,9.9186  ,2.8982  ,iso-1
43023  ,-6.020e+002  ,-2.9361  ,9.9186  ,5.0677  ,iso-1
43024  ,-9.647e+002  ,-2.9361  ,9.9186  ,5.7909  ,iso-1
43025  ,-9.582e+002  ,-3.6491  ,9.9186  ,4.3445  ,iso-1
43030  ,-1.072e+003  ,-2.9361  ,9.9186  ,6.5141  ,iso-1
43031  ,-5.816e+002  ,-2.9361  ,9.9186  ,7.2373  ,iso-1
43032  ,-1.328e+003  ,-3.6491  ,9.9186  ,5.7909  ,iso-1
43037  ,-2.633e+002  ,-2.9361  ,9.9186  ,7.9605  ,iso-1
43038  ,-1.752e+002  ,-2.9361  ,9.9186  ,8.6837  ,iso-1
43039  ,-7.793e+002  ,-3.6491  ,9.9186  ,7.2373  ,iso-1
43044  ,-2.510e+002  ,-2.9361  ,9.9186  ,9.4069  ,iso-1
43045  ,-3.620e+002  ,-2.9361  ,9.9186  ,10.13  ,iso-1
43046  ,-3.253e+002  ,-3.6491  ,9.9186  ,8.6837  ,iso-1
43053  ,-4.364e+002  ,-2.9361  ,9.9186  ,10.853  ,iso-1
43054  ,-3.931e+002  ,-2.9361  ,9.9186  ,11.576  ,iso-1
43055  ,-4.517e+002  ,-3.6491  ,9.9186  ,10.13  ,iso-1
43062  ,-3.487e+002  ,-2.9361  ,9.9186  ,12.3  ,iso-1
43063  ,-3.540e+002  ,-2.9361  ,9.9186  ,13.023  ,iso-1
43064  ,-4.021e+002  ,-3.6491  ,9.9186  ,11.576  ,iso-1
43072  ,-4.138e+002  ,-2.9361  ,9.9186  ,13.746  ,iso-1
43073  ,-4.403e+002  ,-2.9361  ,9.9186  ,14.469  ,iso-1
43074  ,-3.866e+002  ,-3.6491  ,9.9186  ,13.023  ,iso-1
43080  ,-4.819e+002  ,-2.9361  ,9.9186  ,15.192  ,iso-1
43081  ,-5.141e+002  ,-2.9361  ,9.9186  ,15.916  ,iso-1
43082  ,-4.602e+002  ,-3.6491  ,9.9186  ,14.469  ,iso-1
43087  ,-6.018e+002  ,-2.9361  ,9.9186  ,16.639  ,iso-1
43088  ,-8.212e+002  ,-2.9361  ,9.9186  ,17.362  ,iso-1
43089  ,-5.126e+002  ,-3.6491  ,9.9186  ,15.916  ,iso-1
43097  ,-9.177e+002  ,-2.9361  ,9.9186  ,18.085  ,iso-1
43098  ,-1.451e+003  ,-2.9361  ,9.9186  ,18.808  ,iso-1
43099  ,-7.839e+002  ,-3.6491  ,9.9186  ,17.362  ,iso-1
43104  ,-2.168e+003  ,-2.9361  ,9.9186  ,19.532  ,iso-1
43105  ,-1.495e+003  ,-3.6491  ,9.9186  ,18.808  ,iso-1
43110  ,-2.067e+003  ,-5.7881  ,9.9186  ,-29.646  ,iso-1
43111  ,-2.048e+003  ,-4.3621  ,9.9186  ,-29.646  ,iso-1
43112  ,-1.630e+003  ,-4.3621  ,9.9186  ,-28.922  ,iso-1
43117  ,-1.601e+003  ,-5.7881  ,9.9186  ,-28.922  ,iso-1
43118  ,-1.042e+003  ,-5.788  ,9.9186  ,-28.199  ,iso-1
43119  ,-1.012e+003  ,-4.3621  ,9.9186  ,-28.199  ,iso-1
43120  ,-8.224e+002  ,-4.3621  ,9.9186  ,-27.476  ,iso-1
43121  ,-1.604e+003  ,-5.0751  ,9.9186  ,-28.922  ,iso-1
43127  ,-8.244e+002  ,-5.788  ,9.9186  ,-27.476  ,iso-1
43128  ,-6.216e+002  ,-5.788  ,9.9186  ,-26.753  ,iso-1
43129  ,-5.869e+002  ,-4.3621  ,9.9186  ,-26.753  ,iso-1
43130  ,-5.147e+002  ,-4.3621  ,9.9186  ,-26.03  ,iso-1
43131  ,-8.131e+002  ,-5.0751  ,9.9186  ,-27.476  ,iso-1
43136  ,-5.251e+002  ,-5.788  ,9.9186  ,-26.03  ,iso-1
43137  ,-4.622e+002  ,-5.788  ,9.9186  ,-25.306  ,iso-1
43138  ,-4.610e+002  ,-4.3621  ,9.9186  ,-25.306  ,iso-1
43139  ,-4.632e+002  ,-4.3621  ,9.9186  ,-24.583  ,iso-1
43140  ,-5.377e+002  ,-5.0751  ,9.9186  ,-26.03  ,iso-1
43145  ,-4.498e+002  ,-5.788  ,9.9186  ,-24.583  ,iso-1
43146  ,-4.307e+002  ,-5.788  ,9.9186  ,-23.86  ,iso-1
43147  ,-4.492e+002  ,-4.3621  ,9.9186  ,-23.86  ,iso-1
43148  ,-4.137e+002  ,-4.3621  ,9.9186  ,-23.137  ,iso-1
43149  ,-4.546e+002  ,-5.0751  ,9.9186  ,-24.583  ,iso-1
43154  ,-4.019e+002  ,-5.788  ,9.9186  ,-23.137  ,iso-1
43155  ,-3.759e+002  ,-5.788  ,9.9186  ,-22.414  ,iso-1
43156  ,-3.757e+002  ,-4.3621  ,9.9186  ,-22.414  ,iso-1
43157  ,-3.489e+002  ,-4.3621  ,9.9186  ,-21.69  ,iso-1
43158  ,-3.982e+002  ,-5.0751  ,9.9186  ,-23.137  ,iso-1
43163  ,-3.721e+002  ,-5.788  ,9.9186  ,-21.69  ,iso-1
43164  ,-3.996e+002  ,-5.7881  ,9.9186  ,-20.967  ,iso-1
43165  ,-3.609e+002  ,-4.3621  ,9.9186  ,-20.967  ,iso-1
43166  ,-4.572e+002  ,-4.3621  ,9.9186  ,-20.244  ,iso-1
43167  ,-3.512e+002  ,-5.0751  ,9.9186  ,-21.69  ,iso-1
43172  ,-4.628e+002  ,-5.7881  ,9.9186  ,-20.244  ,iso-1
43173  ,-4.644e+002  ,-5.7881  ,9.9186  ,-19.521  ,iso-1
43174  ,-4.748e+002  ,-4.3621  ,9.9186  ,-19.521  ,iso-1
43175  ,-5.022e+002  ,-4.3621  ,9.9186  ,-18.798  ,iso-1
