Date:  14:29, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal2
Time step: 1
Result Type: HFluxY 


Node  ,Value (W/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
20390  ,-2.365e+000  ,-0.66312  ,9.9186  ,14.191  ,iso-1
20391  ,3.215e+001  ,-0.74703  ,9.9186  ,12.808  ,iso-1
20392  ,-8.764e+000  ,-0.78889  ,9.9186  ,11.392  ,iso-1
20393  ,-4.045e+001  ,-0.8054  ,9.9186  ,9.9681  ,iso-1
20394  ,-3.763e+001  ,-0.8109  ,9.9186  ,8.5432  ,iso-1
20395  ,-4.054e+001  ,-0.8125  ,9.9186  ,7.1179  ,iso-1
20396  ,8.302e+001  ,-0.81291  ,9.9186  ,5.6926  ,iso-1
20397  ,-5.249e+001  ,-0.81301  ,9.9186  ,4.2673  ,iso-1
20398  ,-9.597e+001  ,-0.81303  ,9.9186  ,2.8359  ,iso-1
20399  ,-9.387e+001  ,-0.81282  ,9.9186  ,1.3437  ,iso-1
20400  ,3.515e+003  ,-0.81303  ,9.9186  ,-0.43904  ,iso-1
20401  ,4.430e+002  ,-0.81303  ,9.9186  ,-9.6749  ,iso-1
20402  ,-6.863e+002  ,-0.81254  ,9.9186  ,-11.013  ,iso-1
20403  ,-7.717e+001  ,-0.81289  ,9.9186  ,-12.418  ,iso-1
20404  ,1.986e+002  ,-0.813  ,9.9186  ,-13.839  ,iso-1
20405  ,2.405e+001  ,-0.81303  ,9.9186  ,-15.263  ,iso-1
20406  ,-7.160e+001  ,-0.81303  ,9.9186  ,-16.688  ,iso-1
20407  ,-4.013e+001  ,-0.81303  ,9.9186  ,-18.113  ,iso-1
20408  ,-2.569e+000  ,-0.81303  ,9.9186  ,-19.539  ,iso-1
20409  ,8.506e-001  ,-0.81303  ,9.9186  ,-20.964  ,iso-1
20410  ,-7.062e+000  ,-0.81303  ,9.9186  ,-22.389  ,iso-1
20411  ,6.755e+000  ,-0.81303  ,9.9186  ,-23.815  ,iso-1
20412  ,-1.416e+000  ,-0.81303  ,9.9186  ,-25.24  ,iso-1
20413  ,-1.118e+001  ,-0.81303  ,9.9186  ,-26.665  ,iso-1
20414  ,4.204e+000  ,-0.81303  ,9.9186  ,-28.09  ,iso-1
20415  ,-6.686e+001  ,-0.81303  ,9.9186  ,-29.515  ,iso-1
20416  ,-3.576e+002  ,-0.81303  ,9.9186  ,-30.944  ,iso-1
20417  ,-5.625e+002  ,0.60764  ,9.9186  ,20.811  ,iso-1
20418  ,-2.820e+000  ,0.60308  ,9.9186  ,19.38  ,iso-1
20419  ,5.877e+000  ,0.55675  ,9.9186  ,17.919  ,iso-1
20420  ,2.167e+000  ,0.35869  ,9.9186  ,16.302  ,iso-1
20421  ,-1.641e+001  ,0.6308  ,9.9186  ,14.636  ,iso-1
20422  ,-1.473e+001  ,0.64397  ,9.9186  ,13.204  ,iso-1
20423  ,2.480e+001  ,0.62629  ,9.9186  ,11.779  ,iso-1
20424  ,-3.264e+001  ,0.61485  ,9.9186  ,10.351  ,iso-1
20425  ,6.721e+001  ,0.61  ,9.9186  ,8.9201  ,iso-1
20426  ,9.961e+001  ,0.60833  ,9.9186  ,7.4891  ,iso-1
20427  ,-1.101e+002  ,0.60782  ,9.9186  ,6.058  ,iso-1
20428  ,2.044e+002  ,0.60769  ,9.9186  ,4.6269  ,iso-1
20429  ,-3.460e+002  ,0.60766  ,9.9186  ,3.1941  ,iso-1
20430  ,4.099e+002  ,0.60793  ,9.9186  ,1.7441  ,iso-1
20431  ,-1.283e+002  ,0.6111  ,9.9186  ,0.23925  ,iso-1
20432  ,9.964e+003  ,0.63114  ,9.9186  ,-1.1988  ,iso-1
20433  ,2.312e+004  ,0.60764  ,9.9186  ,-2.1828  ,iso-1
20434  ,3.649e+003  ,0.60764  ,9.9186  ,-3.6199  ,iso-1
20435  ,5.781e+003  ,0.60764  ,9.9186  ,-5.057  ,iso-1
20436  ,2.861e+003  ,0.60764  ,9.9186  ,-6.4941  ,iso-1
20437  ,2.586e+003  ,0.60764  ,9.9186  ,-7.9312  ,iso-1
20438  ,-1.250e+003  ,0.63114  ,9.9186  ,-9.4898  ,iso-1
20439  ,1.162e+003  ,0.61199  ,9.9186  ,-10.926  ,iso-1
20440  ,2.719e+002  ,0.60852  ,9.9186  ,-12.34  ,iso-1
20441  ,-5.295e+000  ,0.60782  ,9.9186  ,-13.765  ,iso-1
20442  ,-7.314e+001  ,0.60768  ,9.9186  ,-15.194  ,iso-1
20443  ,-2.337e+002  ,0.60765  ,9.9186  ,-16.625  ,iso-1
20444  ,9.684e+001  ,0.60765  ,9.9186  ,-18.056  ,iso-1
20445  ,9.134e+001  ,0.60765  ,9.9186  ,-19.487  ,iso-1
20446  ,-6.028e+001  ,0.60765  ,9.9186  ,-20.918  ,iso-1
20447  ,1.428e+001  ,0.60765  ,9.9186  ,-22.349  ,iso-1
20448  ,7.216e+000  ,0.60765  ,9.9186  ,-23.78  ,iso-1
20449  ,-1.709e+001  ,0.60765  ,9.9186  ,-25.212  ,iso-1
20450  ,8.560e+000  ,0.60765  ,9.9186  ,-26.643  ,iso-1
20451  ,-6.799e+000  ,0.60765  ,9.9186  ,-28.074  ,iso-1
20452  ,-6.325e+001  ,0.60764  ,9.9186  ,-29.503  ,iso-1
20453  ,-3.768e+002  ,0.60764  ,9.9186  ,-30.925  ,iso-1
20454  ,-5.453e+002  ,2.0283  ,9.9186  ,20.811  ,iso-1
20455  ,1.106e+001  ,2.0272  ,9.9186  ,19.375  ,iso-1
20456  ,-6.375e+000  ,2.0159  ,9.9186  ,17.932  ,iso-1
20457  ,-2.427e+000  ,1.9768  ,9.9186  ,16.455  ,iso-1
20458  ,-4.150e+000  ,1.9855  ,9.9186  ,14.942  ,iso-1
20459  ,-2.754e+001  ,2.0306  ,9.9186  ,13.456  ,iso-1
20460  ,1.251e+001  ,2.0366  ,9.9186  ,12.014  ,iso-1
20461  ,-9.650e+000  ,2.0331  ,9.9186  ,10.58  ,iso-1
20462  ,-6.948e+001  ,2.0303  ,9.9186  ,9.1454  ,iso-1
20463  ,7.730e+000  ,2.029  ,9.9186  ,7.711  ,iso-1
20464  ,-6.673e+001  ,2.0285  ,9.9186  ,6.2764  ,iso-1
20465  ,-2.911e+001  ,2.0284  ,9.9186  ,4.8419  ,iso-1
20466  ,-1.653e+002  ,2.0283  ,9.9186  ,3.407  ,iso-1
20467  ,2.799e+002  ,2.0284  ,9.9186  ,1.9683  ,iso-1
20468  ,-1.370e+002  ,2.0293  ,9.9186  ,0.51821  ,iso-1
20469  ,3.043e+002  ,2.0331  ,9.9186  ,-0.92412  ,iso-1
20470  ,-9.388e+002  ,2.0329  ,9.9186  ,-2.2838  ,iso-1
20471  ,-8.511e+002  ,2.0291  ,9.9186  ,-3.6369  ,iso-1
20472  ,-3.445e+002  ,2.0285  ,9.9186  ,-5.0599  ,iso-1
20473  ,-7.239e+002  ,2.0284  ,9.9186  ,-6.4947  ,iso-1
20474  ,3.059e+002  ,2.0288  ,9.9186  ,-7.9337  ,iso-1
20475  ,7.152e+002  ,2.0327  ,9.9186  ,-9.3922  ,iso-1
20476  ,2.264e+002  ,2.0335  ,9.9186  ,-10.851  ,iso-1
20477  ,9.663e+001  ,2.03  ,9.9186  ,-12.287  ,iso-1
20478  ,2.559e+002  ,2.0287  ,9.9186  ,-13.719  ,iso-1
20479  ,1.726e+002  ,2.0284  ,9.9186  ,-15.152  ,iso-1
20480  ,-1.026e+002  ,2.0283  ,9.9186  ,-16.586  ,iso-1
20481  ,2.615e+002  ,2.0283  ,9.9186  ,-18.02  ,iso-1
20482  ,-3.743e+001  ,2.0283  ,9.9186  ,-19.454  ,iso-1
20483  ,1.184e+001  ,2.0283  ,9.9186  ,-20.889  ,iso-1
20484  ,3.647e+001  ,2.0283  ,9.9186  ,-22.324  ,iso-1
20485  ,-1.154e+001  ,2.0283  ,9.9186  ,-23.758  ,iso-1
20486  ,-9.410e+000  ,2.0283  ,9.9186  ,-25.193  ,iso-1
20487  ,7.972e+000  ,2.0283  ,9.9186  ,-26.627  ,iso-1
20488  ,-9.479e+000  ,2.0283  ,9.9186  ,-28.062  ,iso-1
20489  ,-4.749e+001  ,2.0283  ,9.9186  ,-29.495  ,iso-1
20490  ,-3.637e+002  ,2.0283  ,9.9186  ,-30.925  ,iso-1
20491  ,-5.382e+002  ,3.449  ,9.9186  ,20.811  ,iso-1
20492  ,7.850e+000  ,3.4488  ,9.9186  ,19.374  ,iso-1
20493  ,-4.339e+000  ,3.4465  ,9.9186  ,17.936  ,iso-1
20494  ,-3.870e+000  ,3.4383  ,9.9186  ,16.49  ,iso-1
20495  ,3.578e+000  ,3.433  ,9.9186  ,15.033  ,iso-1
20496  ,2.736e+000  ,3.4406  ,9.9186  ,13.574  ,iso-1
20497  ,1.556e+001  ,3.4493  ,9.9186  ,12.125  ,iso-1
20498  ,-2.254e+001  ,3.4509  ,9.9186  ,10.686  ,iso-1
20499  ,-7.670e-001  ,3.4502  ,9.9186  ,9.2493  ,iso-1
20500  ,-1.573e+001  ,3.4495  ,9.9186  ,7.8132  ,iso-1
20501  ,-1.045e+001  ,3.4492  ,9.9186  ,6.3771  ,iso-1
20502  ,7.360e+001  ,3.4491  ,9.9186  ,4.9409  ,iso-1
20503  ,-1.177e+001  ,3.449  ,9.9186  ,3.5047  ,iso-1
20504  ,4.439e+000  ,3.449  ,9.9186  ,2.0678  ,iso-1
20505  ,1.074e+002  ,3.4492  ,9.9186  ,0.62855  ,iso-1
20506  ,7.937e+002  ,3.45  ,9.9186  ,-0.81075  ,iso-1
20507  ,1.641e+003  ,3.4506  ,9.9186  ,-2.2356  ,iso-1
20508  ,1.654e+003  ,3.4501  ,9.9186  ,-3.6456  ,iso-1
20509  ,4.025e+002  ,3.4493  ,9.9186  ,-5.0638  ,iso-1
20510  ,1.960e+003  ,3.4491  ,9.9186  ,-6.4956  ,iso-1
20511  ,9.565e+002  ,3.4492  ,9.9186  ,-7.9322  ,iso-1
20512  ,1.052e+003  ,3.4499  ,9.9186  ,-9.3732  ,iso-1
20513  ,-1.274e+002  ,3.4507  ,9.9186  ,-10.818  ,iso-1
20514  ,-2.817e+001  ,3.4503  ,9.9186  ,-12.259  ,iso-1
20515  ,-1.772e+002  ,3.4495  ,9.9186  ,-13.695  ,iso-1
20516  ,-1.911e+002  ,3.4491  ,9.9186  ,-15.131  ,iso-1
20517  ,6.980e+001  ,3.449  ,9.9186  ,-16.567  ,iso-1
20518  ,1.209e+002  ,3.449  ,9.9186  ,-18.003  ,iso-1
20519  ,-3.622e+001  ,3.449  ,9.9186  ,-19.439  ,iso-1
20520  ,4.635e-001  ,3.449  ,9.9186  ,-20.875  ,iso-1
20521  ,-1.648e+001  ,3.449  ,9.9186  ,-22.311  ,iso-1
20522  ,1.532e+001  ,3.449  ,9.9186  ,-23.747  ,iso-1
20523  ,-3.112e+000  ,3.449  ,9.9186  ,-25.183  ,iso-1
20524  ,-1.309e+000  ,3.449  ,9.9186  ,-26.619  ,iso-1
20525  ,3.694e-001  ,3.449  ,9.9186  ,-28.055  ,iso-1
20526  ,4.263e+001  ,3.449  ,9.9186  ,-29.491  ,iso-1
20527  ,-3.737e+002  ,3.449  ,9.9186  ,-30.925  ,iso-1
20528  ,-5.206e+002  ,4.8697  ,9.9186  ,20.811  ,iso-1
20529  ,-5.681e-001  ,4.8696  ,9.9186  ,19.374  ,iso-1
20530  ,4.387e+000  ,4.8692  ,9.9186  ,17.937  ,iso-1
20531  ,-1.335e+001  ,4.8676  ,9.9186  ,16.498  ,iso-1
20532  ,3.158e+000  ,4.8654  ,9.9186  ,15.056  ,iso-1
20533  ,-1.510e+001  ,4.8655  ,9.9186  ,13.612  ,iso-1
20534  ,-3.060e+000  ,4.8679  ,9.9186  ,12.169  ,iso-1
20535  ,-1.326e+001  ,4.8697  ,9.9186  ,10.729  ,iso-1
20536  ,-1.830e+001  ,4.8701  ,9.9186  ,9.2912  ,iso-1
20537  ,-6.116e+000  ,4.87  ,9.9186  ,7.8542  ,iso-1
20538  ,-3.328e+001  ,4.8698  ,9.9186  ,6.4174  ,iso-1
20539  ,4.889e+001  ,4.8697  ,9.9186  ,4.9807  ,iso-1
20540  ,6.842e+001  ,4.8697  ,9.9186  ,3.5439  ,iso-1
20541  ,-7.258e+001  ,4.8697  ,9.9186  ,2.107  ,iso-1
20542  ,-2.671e+002  ,4.8697  ,9.9186  ,0.66962  ,iso-1
20543  ,-3.760e+002  ,4.8699  ,9.9186  ,-0.76806  ,iso-1
20544  ,-1.067e+002  ,4.8701  ,9.9186  ,-2.2035  ,iso-1
20545  ,1.960e+002  ,4.8701  ,9.9186  ,-3.6343  ,iso-1
20546  ,-1.021e+002  ,4.8699  ,9.9186  ,-5.0637  ,iso-1
20547  ,3.084e+002  ,4.8698  ,9.9186  ,-6.4962  ,iso-1
20548  ,2.898e+001  ,4.8697  ,9.9186  ,-7.9319  ,iso-1
20549  ,2.963e+002  ,4.8699  ,9.9186  ,-9.3694  ,iso-1
20550  ,-7.351e+001  ,4.8701  ,9.9186  ,-10.808  ,iso-1
20551  ,1.598e+002  ,4.8702  ,9.9186  ,-12.247  ,iso-1
20552  ,-9.242e+001  ,4.87  ,9.9186  ,-13.685  ,iso-1
20553  ,2.980e+002  ,4.8698  ,9.9186  ,-15.122  ,iso-1
20554  ,2.366e+002  ,4.8697  ,9.9186  ,-16.559  ,iso-1
20555  ,-1.070e+002  ,4.8697  ,9.9186  ,-17.995  ,iso-1
20556  ,-2.126e+001  ,4.8697  ,9.9186  ,-19.432  ,iso-1
20557  ,-4.812e+001  ,4.8697  ,9.9186  ,-20.869  ,iso-1
20558  ,2.241e+001  ,4.8697  ,9.9186  ,-22.306  ,iso-1
20559  ,-4.514e+000  ,4.8697  ,9.9186  ,-23.742  ,iso-1
20560  ,-5.343e+000  ,4.8697  ,9.9186  ,-25.179  ,iso-1
20561  ,1.983e+000  ,4.8697  ,9.9186  ,-26.616  ,iso-1
20562  ,3.091e+000  ,4.8697  ,9.9186  ,-28.053  ,iso-1
20563  ,-2.283e+000  ,4.8697  ,9.9186  ,-29.489  ,iso-1
20564  ,-5.308e+002  ,4.8697  ,9.9186  ,-30.925  ,iso-1
20565  ,-4.817e+002  ,6.2904  ,9.9186  ,20.811  ,iso-1
20566  ,-9.365e-001  ,6.2904  ,9.9186  ,19.374  ,iso-1
20567  ,-4.251e+000  ,6.2903  ,9.9186  ,17.937  ,iso-1
20568  ,-1.137e+001  ,6.29  ,9.9186  ,16.499  ,iso-1
20569  ,-8.942e+000  ,6.2894  ,9.9186  ,15.061  ,iso-1
20570  ,-1.360e+001  ,6.289  ,9.9186  ,13.622  ,iso-1
20571  ,-1.135e+001  ,6.2893  ,9.9186  ,12.183  ,iso-1
20572  ,-6.178e-002  ,6.29  ,9.9186  ,10.744  ,iso-1
20573  ,-2.084e+001  ,6.2904  ,9.9186  ,9.3066  ,iso-1
20574  ,-2.106e+001  ,6.2905  ,9.9186  ,7.8693  ,iso-1
20575  ,-3.645e+001  ,6.2904  ,9.9186  ,6.4323  ,iso-1
20576  ,-1.300e+002  ,6.2904  ,9.9186  ,4.9953  ,iso-1
20577  ,3.480e+001  ,6.2904  ,9.9186  ,3.5583  ,iso-1
20578  ,4.343e+000  ,6.2904  ,9.9186  ,2.1212  ,iso-1
20579  ,-4.451e+001  ,6.2904  ,9.9186  ,0.68415  ,iso-1
20580  ,-1.374e+000  ,6.2904  ,9.9186  ,-0.75306  ,iso-1
20581  ,4.038e+002  ,6.2905  ,9.9186  ,-2.19  ,iso-1
20582  ,2.315e+002  ,6.2905  ,9.9186  ,-3.6259  ,iso-1
20583  ,-1.167e+002  ,6.2905  ,9.9186  ,-5.0608  ,iso-1
20584  ,1.146e+001  ,6.2904  ,9.9186  ,-6.4959  ,iso-1
20585  ,-6.424e+001  ,6.2904  ,9.9186  ,-7.9318  ,iso-1
20586  ,4.123e+000  ,6.2904  ,9.9186  ,-9.3687  ,iso-1
20587  ,1.269e+002  ,6.2905  ,9.9186  ,-10.806  ,iso-1
20588  ,2.093e+002  ,6.2905  ,9.9186  ,-12.244  ,iso-1
20589  ,2.422e+002  ,6.2905  ,9.9186  ,-13.681  ,iso-1
20590  ,1.148e+002  ,6.2904  ,9.9186  ,-15.119  ,iso-1
20591  ,2.146e+001  ,6.2904  ,9.9186  ,-16.556  ,iso-1
20592  ,-3.871e+001  ,6.2904  ,9.9186  ,-17.992  ,iso-1
20593  ,4.121e+001  ,6.2904  ,9.9186  ,-19.429  ,iso-1
20594  ,2.789e+001  ,6.2904  ,9.9186  ,-20.866  ,iso-1
20595  ,5.098e+001  ,6.2904  ,9.9186  ,-22.303  ,iso-1
20596  ,6.633e+000  ,6.2904  ,9.9186  ,-23.74  ,iso-1
20597  ,5.225e+000  ,6.2904  ,9.9186  ,-25.177  ,iso-1
20598  ,8.308e+000  ,6.2904  ,9.9186  ,-26.614  ,iso-1
20599  ,-2.942e+000  ,6.2904  ,9.9186  ,-28.051  ,iso-1
20600  ,-3.354e+001  ,6.2904  ,9.9186  ,-29.488  ,iso-1
20601  ,-3.359e+002  ,6.2904  ,9.9186  ,-30.925  ,iso-1
20602  ,-4.950e+002  ,7.711  ,9.9186  ,20.811  ,iso-1
20603  ,1.032e+001  ,7.711  ,9.9186  ,19.374  ,iso-1
20604  ,-8.155e+000  ,7.711  ,9.9186  ,17.937  ,iso-1
20605  ,-8.723e+000  ,7.711  ,9.9186  ,16.5  ,iso-1
20606  ,1.001e+000  ,7.7108  ,9.9186  ,15.062  ,iso-1
20607  ,-5.877e+000  ,7.7107  ,9.9186  ,13.625  ,iso-1
20608  ,-5.631e+000  ,7.7107  ,9.9186  ,12.187  ,iso-1
20609  ,-3.702e+001  ,7.7108  ,9.9186  ,10.749  ,iso-1
20610  ,-1.704e+001  ,7.711  ,9.9186  ,9.3118  ,iso-1
20611  ,-9.613e+000  ,7.711  ,9.9186  ,7.8745  ,iso-1
20612  ,-1.464e+001  ,7.7111  ,9.9186  ,6.4374  ,iso-1
20613  ,-2.372e+001  ,7.7111  ,9.9186  ,5.0003  ,iso-1
20614  ,-2.736e+001  ,7.711  ,9.9186  ,3.5632  ,iso-1
20615  ,1.197e+002  ,7.711  ,9.9186  ,2.1262  ,iso-1
20616  ,7.065e+001  ,7.711  ,9.9186  ,0.68908  ,iso-1
20617  ,4.677e+001  ,7.711  ,9.9186  ,-0.74804  ,iso-1
20618  ,2.193e+002  ,7.7111  ,9.9186  ,-2.1851  ,iso-1
20619  ,-4.545e+001  ,7.7111  ,9.9186  ,-3.622  ,iso-1
20620  ,9.173e+001  ,7.7111  ,9.9186  ,-5.0586  ,iso-1
20621  ,1.264e+002  ,7.7111  ,9.9186  ,-6.4951  ,iso-1
20622  ,2.277e+002  ,7.7111  ,9.9186  ,-7.9316  ,iso-1
20623  ,-1.262e+002  ,7.7111  ,9.9186  ,-9.3685  ,iso-1
20624  ,-5.113e+001  ,7.7111  ,9.9186  ,-10.806  ,iso-1
20625  ,5.754e+001  ,7.7111  ,9.9186  ,-12.243  ,iso-1
20626  ,-6.150e+001  ,7.7111  ,9.9186  ,-13.68  ,iso-1
20627  ,-1.935e+001  ,7.7111  ,9.9186  ,-15.117  ,iso-1
20628  ,-4.621e+001  ,7.7111  ,9.9186  ,-16.554  ,iso-1
20629  ,-1.228e+001  ,7.711  ,9.9186  ,-17.991  ,iso-1
20630  ,2.824e+001  ,7.711  ,9.9186  ,-19.429  ,iso-1
20631  ,1.348e+000  ,7.711  ,9.9186  ,-20.866  ,iso-1
20632  ,1.649e+001  ,7.711  ,9.9186  ,-22.303  ,iso-1
20633  ,-1.513e+001  ,7.711  ,9.9186  ,-23.74  ,iso-1
20634  ,1.467e-001  ,7.711  ,9.9186  ,-25.177  ,iso-1
20635  ,8.953e-001  ,7.711  ,9.9186  ,-26.614  ,iso-1
20636  ,1.238e+000  ,7.711  ,9.9186  ,-28.051  ,iso-1
20637  ,5.022e+001  ,7.711  ,9.9186  ,-29.488  ,iso-1
20638  ,-3.351e+002  ,7.711  ,9.9186  ,-30.925  ,iso-1
20639  ,-4.690e+002  ,9.1317  ,9.9186  ,20.811  ,iso-1
20640  ,4.664e+000  ,9.1317  ,9.9186  ,19.374  ,iso-1
20641  ,-3.524e-001  ,9.1317  ,9.9186  ,17.937  ,iso-1
20642  ,-1.097e+001  ,9.1317  ,9.9186  ,16.5  ,iso-1
20643  ,-5.244e+000  ,9.1317  ,9.9186  ,15.062  ,iso-1
20644  ,-1.494e+001  ,9.1316  ,9.9186  ,13.625  ,iso-1
20645  ,1.863e+000  ,9.1316  ,9.9186  ,12.188  ,iso-1
20646  ,-6.935e+000  ,9.1316  ,9.9186  ,10.751  ,iso-1
20647  ,-1.573e+001  ,9.1317  ,9.9186  ,9.3134  ,iso-1
20648  ,-8.502e+000  ,9.1317  ,9.9186  ,7.8762  ,iso-1
20649  ,-4.610e+001  ,9.1317  ,9.9186  ,6.4391  ,iso-1
20650  ,-5.687e+001  ,9.1317  ,9.9186  ,5.002  ,iso-1
20651  ,-5.812e+001  ,9.1317  ,9.9186  ,3.5649  ,iso-1
20652  ,-6.248e+001  ,9.1317  ,9.9186  ,2.1278  ,iso-1
20653  ,-1.280e+002  ,9.1317  ,9.9186  ,0.6907  ,iso-1
20654  ,-5.731e+001  ,9.1317  ,9.9186  ,-0.74641  ,iso-1
20655  ,2.954e+001  ,9.1317  ,9.9186  ,-2.1835  ,iso-1
20656  ,9.640e+000  ,9.1317  ,9.9186  ,-3.6206  ,iso-1
20657  ,-2.170e+001  ,9.1317  ,9.9186  ,-5.0576  ,iso-1
20658  ,-7.853e+001  ,9.1317  ,9.9186  ,-6.4945  ,iso-1
20659  ,5.311e+001  ,9.1317  ,9.9186  ,-7.9314  ,iso-1
20660  ,-6.490e+001  ,9.1317  ,9.9186  ,-9.3684  ,iso-1
20661  ,1.833e+002  ,9.1317  ,9.9186  ,-10.805  ,iso-1
20662  ,8.711e+001  ,9.1317  ,9.9186  ,-12.243  ,iso-1
20663  ,-9.037e+001  ,9.1317  ,9.9186  ,-13.68  ,iso-1
20664  ,-1.111e+001  ,9.1317  ,9.9186  ,-15.117  ,iso-1
20665  ,1.725e+001  ,9.1317  ,9.9186  ,-16.554  ,iso-1
20666  ,2.571e+001  ,9.1317  ,9.9186  ,-17.991  ,iso-1
20667  ,1.421e+001  ,9.1317  ,9.9186  ,-19.428  ,iso-1
20668  ,2.748e+001  ,9.1317  ,9.9186  ,-20.865  ,iso-1
20669  ,-3.160e+000  ,9.1317  ,9.9186  ,-22.302  ,iso-1
20670  ,-3.861e+000  ,9.1317  ,9.9186  ,-23.739  ,iso-1
20671  ,1.821e+001  ,9.1317  ,9.9186  ,-25.177  ,iso-1
20672  ,2.898e+000  ,9.1317  ,9.9186  ,-26.614  ,iso-1
20673  ,8.678e-001  ,9.1317  ,9.9186  ,-28.051  ,iso-1
20674  ,3.465e+000  ,9.1317  ,9.9186  ,-29.488  ,iso-1
20675  ,-4.737e+002  ,9.1317  ,9.9186  ,-30.925  ,iso-1
20676  ,-4.199e+002  ,10.552  ,9.9186  ,20.811  ,iso-1
20677  ,6.752e+000  ,10.552  ,9.9186  ,19.374  ,iso-1
20678  ,-5.744e+000  ,10.552  ,9.9186  ,17.937  ,iso-1
20679  ,-5.492e+000  ,10.552  ,9.9186  ,16.5  ,iso-1
20680  ,-3.737e+000  ,10.552  ,9.9186  ,15.062  ,iso-1
20681  ,-1.129e+001  ,10.552  ,9.9186  ,13.625  ,iso-1
20682  ,1.290e+000  ,10.552  ,9.9186  ,12.188  ,iso-1
20683  ,-1.341e+001  ,10.552  ,9.9186  ,10.751  ,iso-1
20684  ,-5.468e+000  ,10.552  ,9.9186  ,9.3139  ,iso-1
20685  ,6.583e+000  ,10.552  ,9.9186  ,7.8768  ,iso-1
20686  ,2.143e+001  ,10.552  ,9.9186  ,6.4396  ,iso-1
20687  ,3.205e+001  ,10.552  ,9.9186  ,5.0025  ,iso-1
20688  ,1.876e+001  ,10.552  ,9.9186  ,3.5654  ,iso-1
20689  ,7.793e+001  ,10.552  ,9.9186  ,2.1283  ,iso-1
20690  ,7.580e+001  ,10.552  ,9.9186  ,0.69121  ,iso-1
20691  ,1.672e+001  ,10.552  ,9.9186  ,-0.74589  ,iso-1
20692  ,7.298e+001  ,10.552  ,9.9186  ,-2.183  ,iso-1
20693  ,-1.894e+001  ,10.552  ,9.9186  ,-3.6201  ,iso-1
20694  ,-1.626e+001  ,10.552  ,9.9186  ,-5.0572  ,iso-1
20695  ,9.965e+001  ,10.552  ,9.9186  ,-6.4942  ,iso-1
20696  ,-2.143e+001  ,10.552  ,9.9186  ,-7.9313  ,iso-1
20697  ,-3.492e+001  ,10.552  ,9.9186  ,-9.3684  ,iso-1
20698  ,-5.783e+001  ,10.552  ,9.9186  ,-10.805  ,iso-1
20699  ,1.753e+001  ,10.552  ,9.9186  ,-12.243  ,iso-1
20700  ,-5.956e+001  ,10.552  ,9.9186  ,-13.68  ,iso-1
20701  ,3.668e+001  ,10.552  ,9.9186  ,-15.117  ,iso-1
20702  ,1.206e+002  ,10.552  ,9.9186  ,-16.554  ,iso-1
20703  ,-7.685e+000  ,10.552  ,9.9186  ,-17.991  ,iso-1
20704  ,2.173e+001  ,10.552  ,9.9186  ,-19.428  ,iso-1
20705  ,1.794e+000  ,10.552  ,9.9186  ,-20.865  ,iso-1
20706  ,-5.386e+000  ,10.552  ,9.9186  ,-22.302  ,iso-1
20707  ,-1.579e+000  ,10.552  ,9.9186  ,-23.739  ,iso-1
20708  ,5.840e+000  ,10.552  ,9.9186  ,-25.176  ,iso-1
20709  ,-6.011e-001  ,10.552  ,9.9186  ,-26.614  ,iso-1
20710  ,2.994e+000  ,10.552  ,9.9186  ,-28.051  ,iso-1
20711  ,4.287e+001  ,10.552  ,9.9186  ,-29.488  ,iso-1
20712  ,-3.066e+002  ,10.552  ,9.9186  ,-30.925  ,iso-1
20713  ,-4.333e+002  ,11.973  ,9.9186  ,20.811  ,iso-1
20714  ,1.050e+001  ,11.973  ,9.9186  ,19.374  ,iso-1
20715  ,-5.158e+000  ,11.973  ,9.9186  ,17.937  ,iso-1
20716  ,-6.863e+000  ,11.973  ,9.9186  ,16.5  ,iso-1
20717  ,-2.920e+000  ,11.973  ,9.9186  ,15.062  ,iso-1
20718  ,-8.167e+000  ,11.973  ,9.9186  ,13.625  ,iso-1
20719  ,-1.641e+001  ,11.973  ,9.9186  ,12.188  ,iso-1
20720  ,-1.887e+001  ,11.973  ,9.9186  ,10.751  ,iso-1
20721  ,-2.296e+001  ,11.973  ,9.9186  ,9.314  ,iso-1
20722  ,-3.396e+001  ,11.973  ,9.9186  ,7.8769  ,iso-1
20723  ,-2.042e+001  ,11.973  ,9.9186  ,6.4398  ,iso-1
20724  ,-3.607e+001  ,11.973  ,9.9186  ,5.0027  ,iso-1
20725  ,-6.602e+001  ,11.973  ,9.9186  ,3.5656  ,iso-1
20726  ,2.193e+000  ,11.973  ,9.9186  ,2.1285  ,iso-1
20727  ,-3.799e+001  ,11.973  ,9.9186  ,0.69137  ,iso-1
20728  ,-4.513e+001  ,11.973  ,9.9186  ,-0.74573  ,iso-1
20729  ,6.706e+001  ,11.973  ,9.9186  ,-2.1828  ,iso-1
20730  ,-7.726e+001  ,11.973  ,9.9186  ,-3.6199  ,iso-1
20731  ,1.016e+001  ,11.973  ,9.9186  ,-5.057  ,iso-1
20732  ,5.310e+000  ,11.973  ,9.9186  ,-6.4941  ,iso-1
20733  ,-6.589e+001  ,11.973  ,9.9186  ,-7.9312  ,iso-1
