Date:  14:22, Wednesday, March 13, 2013
Model name: RD100_solder
Study name: Study 1
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Kelvin)  ,X (mm)  ,Y (mm)  ,Z (mm)  ,Components
20390  ,3.452e+002  ,-0.66312  ,9.9186  ,14.191  ,iso-1
20391  ,3.455e+002  ,-0.74703  ,9.9186  ,12.808  ,iso-1
20392  ,3.458e+002  ,-0.78889  ,9.9186  ,11.392  ,iso-1
20393  ,3.462e+002  ,-0.8054  ,9.9186  ,9.9681  ,iso-1
20394  ,3.466e+002  ,-0.8109  ,9.9186  ,8.5432  ,iso-1
20395  ,3.471e+002  ,-0.8125  ,9.9186  ,7.1179  ,iso-1
20396  ,3.476e+002  ,-0.81291  ,9.9186  ,5.6926  ,iso-1
20397  ,3.482e+002  ,-0.81301  ,9.9186  ,4.2673  ,iso-1
20398  ,3.488e+002  ,-0.81303  ,9.9186  ,2.8359  ,iso-1
20399  ,3.497e+002  ,-0.81282  ,9.9186  ,1.3437  ,iso-1
20400  ,3.510e+002  ,-0.81303  ,9.9186  ,-0.43904  ,iso-1
20401  ,3.509e+002  ,-0.81303  ,9.9186  ,-9.6749  ,iso-1
20402  ,3.499e+002  ,-0.81254  ,9.9186  ,-11.013  ,iso-1
20403  ,3.491e+002  ,-0.81289  ,9.9186  ,-12.418  ,iso-1
20404  ,3.484e+002  ,-0.813  ,9.9186  ,-13.839  ,iso-1
20405  ,3.478e+002  ,-0.81303  ,9.9186  ,-15.263  ,iso-1
20406  ,3.473e+002  ,-0.81303  ,9.9186  ,-16.688  ,iso-1
20407  ,3.468e+002  ,-0.81303  ,9.9186  ,-18.113  ,iso-1
20408  ,3.464e+002  ,-0.81303  ,9.9186  ,-19.539  ,iso-1
20409  ,3.460e+002  ,-0.81303  ,9.9186  ,-20.964  ,iso-1
20410  ,3.456e+002  ,-0.81303  ,9.9186  ,-22.389  ,iso-1
20411  ,3.453e+002  ,-0.81303  ,9.9186  ,-23.815  ,iso-1
20412  ,3.451e+002  ,-0.81303  ,9.9186  ,-25.24  ,iso-1
20413  ,3.448e+002  ,-0.81303  ,9.9186  ,-26.665  ,iso-1
20414  ,3.446e+002  ,-0.81303  ,9.9186  ,-28.09  ,iso-1
20415  ,3.445e+002  ,-0.81303  ,9.9186  ,-29.515  ,iso-1
20416  ,3.444e+002  ,-0.81303  ,9.9186  ,-30.944  ,iso-1
20417  ,3.443e+002  ,0.60764  ,9.9186  ,20.811  ,iso-1
20418  ,3.444e+002  ,0.60308  ,9.9186  ,19.38  ,iso-1
20419  ,3.446e+002  ,0.55675  ,9.9186  ,17.919  ,iso-1
20420  ,3.448e+002  ,0.35869  ,9.9186  ,16.302  ,iso-1
20421  ,3.451e+002  ,0.6308  ,9.9186  ,14.636  ,iso-1
20422  ,3.453e+002  ,0.64397  ,9.9186  ,13.204  ,iso-1
20423  ,3.456e+002  ,0.62629  ,9.9186  ,11.779  ,iso-1
20424  ,3.460e+002  ,0.61485  ,9.9186  ,10.351  ,iso-1
20425  ,3.463e+002  ,0.61  ,9.9186  ,8.9201  ,iso-1
20426  ,3.468e+002  ,0.60833  ,9.9186  ,7.4891  ,iso-1
20427  ,3.472e+002  ,0.60782  ,9.9186  ,6.058  ,iso-1
20428  ,3.477e+002  ,0.60769  ,9.9186  ,4.6269  ,iso-1
20429  ,3.483e+002  ,0.60766  ,9.9186  ,3.1941  ,iso-1
20430  ,3.489e+002  ,0.60793  ,9.9186  ,1.7441  ,iso-1
20431  ,3.497e+002  ,0.6111  ,9.9186  ,0.23925  ,iso-1
20432  ,3.504e+002  ,0.63114  ,9.9186  ,-1.1988  ,iso-1
20433  ,3.510e+002  ,0.60764  ,9.9186  ,-2.1828  ,iso-1
20434  ,3.516e+002  ,0.60764  ,9.9186  ,-3.6199  ,iso-1
20435  ,3.519e+002  ,0.60764  ,9.9186  ,-5.057  ,iso-1
20436  ,3.516e+002  ,0.60764  ,9.9186  ,-6.4941  ,iso-1
20437  ,3.510e+002  ,0.60764  ,9.9186  ,-7.9312  ,iso-1
20438  ,3.501e+002  ,0.63114  ,9.9186  ,-9.4898  ,iso-1
20439  ,3.494e+002  ,0.61199  ,9.9186  ,-10.926  ,iso-1
20440  ,3.487e+002  ,0.60852  ,9.9186  ,-12.34  ,iso-1
20441  ,3.481e+002  ,0.60782  ,9.9186  ,-13.765  ,iso-1
20442  ,3.476e+002  ,0.60768  ,9.9186  ,-15.194  ,iso-1
20443  ,3.471e+002  ,0.60765  ,9.9186  ,-16.625  ,iso-1
20444  ,3.466e+002  ,0.60765  ,9.9186  ,-18.056  ,iso-1
20445  ,3.462e+002  ,0.60765  ,9.9186  ,-19.487  ,iso-1
20446  ,3.459e+002  ,0.60765  ,9.9186  ,-20.918  ,iso-1
20447  ,3.455e+002  ,0.60765  ,9.9186  ,-22.349  ,iso-1
20448  ,3.453e+002  ,0.60765  ,9.9186  ,-23.78  ,iso-1
20449  ,3.450e+002  ,0.60765  ,9.9186  ,-25.212  ,iso-1
20450  ,3.448e+002  ,0.60765  ,9.9186  ,-26.643  ,iso-1
20451  ,3.446e+002  ,0.60765  ,9.9186  ,-28.074  ,iso-1
20452  ,3.444e+002  ,0.60764  ,9.9186  ,-29.503  ,iso-1
20453  ,3.443e+002  ,0.60764  ,9.9186  ,-30.925  ,iso-1
20454  ,3.443e+002  ,2.0283  ,9.9186  ,20.811  ,iso-1
20455  ,3.443e+002  ,2.0272  ,9.9186  ,19.375  ,iso-1
20456  ,3.445e+002  ,2.0159  ,9.9186  ,17.932  ,iso-1
20457  ,3.447e+002  ,1.9768  ,9.9186  ,16.455  ,iso-1
20458  ,3.449e+002  ,1.9855  ,9.9186  ,14.942  ,iso-1
20459  ,3.452e+002  ,2.0306  ,9.9186  ,13.456  ,iso-1
20460  ,3.455e+002  ,2.0366  ,9.9186  ,12.014  ,iso-1
20461  ,3.458e+002  ,2.0331  ,9.9186  ,10.58  ,iso-1
20462  ,3.461e+002  ,2.0303  ,9.9186  ,9.1454  ,iso-1
20463  ,3.465e+002  ,2.029  ,9.9186  ,7.711  ,iso-1
20464  ,3.469e+002  ,2.0285  ,9.9186  ,6.2764  ,iso-1
20465  ,3.473e+002  ,2.0284  ,9.9186  ,4.8419  ,iso-1
20466  ,3.478e+002  ,2.0283  ,9.9186  ,3.407  ,iso-1
20467  ,3.483e+002  ,2.0284  ,9.9186  ,1.9683  ,iso-1
20468  ,3.489e+002  ,2.0293  ,9.9186  ,0.51821  ,iso-1
20469  ,3.494e+002  ,2.0331  ,9.9186  ,-0.92412  ,iso-1
20470  ,3.498e+002  ,2.0329  ,9.9186  ,-2.2838  ,iso-1
20471  ,3.501e+002  ,2.0291  ,9.9186  ,-3.6369  ,iso-1
20472  ,3.503e+002  ,2.0285  ,9.9186  ,-5.0599  ,iso-1
20473  ,3.501e+002  ,2.0284  ,9.9186  ,-6.4947  ,iso-1
20474  ,3.498e+002  ,2.0288  ,9.9186  ,-7.9337  ,iso-1
20475  ,3.493e+002  ,2.0327  ,9.9186  ,-9.3922  ,iso-1
20476  ,3.488e+002  ,2.0335  ,9.9186  ,-10.851  ,iso-1
20477  ,3.482e+002  ,2.03  ,9.9186  ,-12.287  ,iso-1
20478  ,3.477e+002  ,2.0287  ,9.9186  ,-13.719  ,iso-1
20479  ,3.473e+002  ,2.0284  ,9.9186  ,-15.152  ,iso-1
20480  ,3.468e+002  ,2.0283  ,9.9186  ,-16.586  ,iso-1
20481  ,3.464e+002  ,2.0283  ,9.9186  ,-18.02  ,iso-1
20482  ,3.461e+002  ,2.0283  ,9.9186  ,-19.454  ,iso-1
20483  ,3.457e+002  ,2.0283  ,9.9186  ,-20.889  ,iso-1
20484  ,3.454e+002  ,2.0283  ,9.9186  ,-22.324  ,iso-1
20485  ,3.452e+002  ,2.0283  ,9.9186  ,-23.758  ,iso-1
20486  ,3.449e+002  ,2.0283  ,9.9186  ,-25.193  ,iso-1
20487  ,3.447e+002  ,2.0283  ,9.9186  ,-26.627  ,iso-1
20488  ,3.445e+002  ,2.0283  ,9.9186  ,-28.062  ,iso-1
20489  ,3.443e+002  ,2.0283  ,9.9186  ,-29.495  ,iso-1
20490  ,3.443e+002  ,2.0283  ,9.9186  ,-30.925  ,iso-1
20491  ,3.442e+002  ,3.449  ,9.9186  ,20.811  ,iso-1
20492  ,3.443e+002  ,3.4488  ,9.9186  ,19.374  ,iso-1
20493  ,3.444e+002  ,3.4465  ,9.9186  ,17.936  ,iso-1
20494  ,3.446e+002  ,3.4383  ,9.9186  ,16.49  ,iso-1
20495  ,3.448e+002  ,3.433  ,9.9186  ,15.033  ,iso-1
20496  ,3.450e+002  ,3.4406  ,9.9186  ,13.574  ,iso-1
20497  ,3.453e+002  ,3.4493  ,9.9186  ,12.125  ,iso-1
20498  ,3.456e+002  ,3.4509  ,9.9186  ,10.686  ,iso-1
20499  ,3.459e+002  ,3.4502  ,9.9186  ,9.2493  ,iso-1
20500  ,3.462e+002  ,3.4495  ,9.9186  ,7.8132  ,iso-1
20501  ,3.466e+002  ,3.4492  ,9.9186  ,6.3771  ,iso-1
20502  ,3.470e+002  ,3.4491  ,9.9186  ,4.9409  ,iso-1
20503  ,3.474e+002  ,3.449  ,9.9186  ,3.5047  ,iso-1
20504  ,3.478e+002  ,3.449  ,9.9186  ,2.0678  ,iso-1
20505  ,3.482e+002  ,3.4492  ,9.9186  ,0.62855  ,iso-1
20506  ,3.486e+002  ,3.45  ,9.9186  ,-0.81075  ,iso-1
20507  ,3.489e+002  ,3.4506  ,9.9186  ,-2.2356  ,iso-1
20508  ,3.491e+002  ,3.4501  ,9.9186  ,-3.6456  ,iso-1
20509  ,3.492e+002  ,3.4493  ,9.9186  ,-5.0638  ,iso-1
20510  ,3.491e+002  ,3.4491  ,9.9186  ,-6.4956  ,iso-1
20511  ,3.489e+002  ,3.4492  ,9.9186  ,-7.9322  ,iso-1
20512  ,3.486e+002  ,3.4499  ,9.9186  ,-9.3732  ,iso-1
20513  ,3.482e+002  ,3.4507  ,9.9186  ,-10.818  ,iso-1
20514  ,3.478e+002  ,3.4503  ,9.9186  ,-12.259  ,iso-1
20515  ,3.473e+002  ,3.4495  ,9.9186  ,-13.695  ,iso-1
20516  ,3.469e+002  ,3.4491  ,9.9186  ,-15.131  ,iso-1
20517  ,3.466e+002  ,3.449  ,9.9186  ,-16.567  ,iso-1
20518  ,3.462e+002  ,3.449  ,9.9186  ,-18.003  ,iso-1
20519  ,3.459e+002  ,3.449  ,9.9186  ,-19.439  ,iso-1
20520  ,3.456e+002  ,3.449  ,9.9186  ,-20.875  ,iso-1
20521  ,3.453e+002  ,3.449  ,9.9186  ,-22.311  ,iso-1
20522  ,3.450e+002  ,3.449  ,9.9186  ,-23.747  ,iso-1
20523  ,3.448e+002  ,3.449  ,9.9186  ,-25.183  ,iso-1
20524  ,3.446e+002  ,3.449  ,9.9186  ,-26.619  ,iso-1
20525  ,3.444e+002  ,3.449  ,9.9186  ,-28.055  ,iso-1
20526  ,3.443e+002  ,3.449  ,9.9186  ,-29.491  ,iso-1
20527  ,3.442e+002  ,3.449  ,9.9186  ,-30.925  ,iso-1
20528  ,3.441e+002  ,4.8697  ,9.9186  ,20.811  ,iso-1
20529  ,3.442e+002  ,4.8696  ,9.9186  ,19.374  ,iso-1
20530  ,3.443e+002  ,4.8692  ,9.9186  ,17.937  ,iso-1
20531  ,3.445e+002  ,4.8676  ,9.9186  ,16.498  ,iso-1
20532  ,3.447e+002  ,4.8654  ,9.9186  ,15.056  ,iso-1
20533  ,3.449e+002  ,4.8655  ,9.9186  ,13.612  ,iso-1
20534  ,3.451e+002  ,4.8679  ,9.9186  ,12.169  ,iso-1
20535  ,3.454e+002  ,4.8697  ,9.9186  ,10.729  ,iso-1
20536  ,3.457e+002  ,4.8701  ,9.9186  ,9.2912  ,iso-1
20537  ,3.460e+002  ,4.87  ,9.9186  ,7.8542  ,iso-1
20538  ,3.463e+002  ,4.8698  ,9.9186  ,6.4174  ,iso-1
20539  ,3.466e+002  ,4.8697  ,9.9186  ,4.9807  ,iso-1
20540  ,3.469e+002  ,4.8697  ,9.9186  ,3.5439  ,iso-1
20541  ,3.473e+002  ,4.8697  ,9.9186  ,2.107  ,iso-1
20542  ,3.476e+002  ,4.8697  ,9.9186  ,0.66962  ,iso-1
20543  ,3.479e+002  ,4.8699  ,9.9186  ,-0.76806  ,iso-1
20544  ,3.481e+002  ,4.8701  ,9.9186  ,-2.2035  ,iso-1
20545  ,3.483e+002  ,4.8701  ,9.9186  ,-3.6343  ,iso-1
20546  ,3.484e+002  ,4.8699  ,9.9186  ,-5.0637  ,iso-1
20547  ,3.483e+002  ,4.8698  ,9.9186  ,-6.4962  ,iso-1
20548  ,3.481e+002  ,4.8697  ,9.9186  ,-7.9319  ,iso-1
20549  ,3.479e+002  ,4.8699  ,9.9186  ,-9.3694  ,iso-1
20550  ,3.476e+002  ,4.8701  ,9.9186  ,-10.808  ,iso-1
20551  ,3.473e+002  ,4.8702  ,9.9186  ,-12.247  ,iso-1
20552  ,3.469e+002  ,4.87  ,9.9186  ,-13.685  ,iso-1
20553  ,3.466e+002  ,4.8698  ,9.9186  ,-15.122  ,iso-1
20554  ,3.463e+002  ,4.8697  ,9.9186  ,-16.559  ,iso-1
20555  ,3.460e+002  ,4.8697  ,9.9186  ,-17.995  ,iso-1
20556  ,3.457e+002  ,4.8697  ,9.9186  ,-19.432  ,iso-1
20557  ,3.454e+002  ,4.8697  ,9.9186  ,-20.869  ,iso-1
20558  ,3.451e+002  ,4.8697  ,9.9186  ,-22.306  ,iso-1
20559  ,3.449e+002  ,4.8697  ,9.9186  ,-23.742  ,iso-1
20560  ,3.447e+002  ,4.8697  ,9.9186  ,-25.179  ,iso-1
20561  ,3.445e+002  ,4.8697  ,9.9186  ,-26.616  ,iso-1
20562  ,3.443e+002  ,4.8697  ,9.9186  ,-28.053  ,iso-1
20563  ,3.442e+002  ,4.8697  ,9.9186  ,-29.489  ,iso-1
20564  ,3.441e+002  ,4.8697  ,9.9186  ,-30.925  ,iso-1
20565  ,3.440e+002  ,6.2904  ,9.9186  ,20.811  ,iso-1
20566  ,3.441e+002  ,6.2904  ,9.9186  ,19.374  ,iso-1
20567  ,3.442e+002  ,6.2903  ,9.9186  ,17.937  ,iso-1
20568  ,3.444e+002  ,6.29  ,9.9186  ,16.499  ,iso-1
20569  ,3.445e+002  ,6.2894  ,9.9186  ,15.061  ,iso-1
20570  ,3.447e+002  ,6.289  ,9.9186  ,13.622  ,iso-1
20571  ,3.450e+002  ,6.2893  ,9.9186  ,12.183  ,iso-1
20572  ,3.452e+002  ,6.29  ,9.9186  ,10.744  ,iso-1
20573  ,3.454e+002  ,6.2904  ,9.9186  ,9.3066  ,iso-1
20574  ,3.457e+002  ,6.2905  ,9.9186  ,7.8693  ,iso-1
20575  ,3.460e+002  ,6.2904  ,9.9186  ,6.4323  ,iso-1
20576  ,3.463e+002  ,6.2904  ,9.9186  ,4.9953  ,iso-1
20577  ,3.465e+002  ,6.2904  ,9.9186  ,3.5583  ,iso-1
20578  ,3.468e+002  ,6.2904  ,9.9186  ,2.1212  ,iso-1
20579  ,3.471e+002  ,6.2904  ,9.9186  ,0.68415  ,iso-1
20580  ,3.473e+002  ,6.2904  ,9.9186  ,-0.75306  ,iso-1
20581  ,3.475e+002  ,6.2905  ,9.9186  ,-2.19  ,iso-1
20582  ,3.476e+002  ,6.2905  ,9.9186  ,-3.6259  ,iso-1
20583  ,3.477e+002  ,6.2905  ,9.9186  ,-5.0608  ,iso-1
20584  ,3.476e+002  ,6.2904  ,9.9186  ,-6.4959  ,iso-1
20585  ,3.475e+002  ,6.2904  ,9.9186  ,-7.9318  ,iso-1
20586  ,3.473e+002  ,6.2904  ,9.9186  ,-9.3687  ,iso-1
20587  ,3.471e+002  ,6.2905  ,9.9186  ,-10.806  ,iso-1
20588  ,3.468e+002  ,6.2905  ,9.9186  ,-12.244  ,iso-1
20589  ,3.465e+002  ,6.2905  ,9.9186  ,-13.681  ,iso-1
20590  ,3.463e+002  ,6.2904  ,9.9186  ,-15.119  ,iso-1
20591  ,3.460e+002  ,6.2904  ,9.9186  ,-16.556  ,iso-1
20592  ,3.457e+002  ,6.2904  ,9.9186  ,-17.992  ,iso-1
20593  ,3.454e+002  ,6.2904  ,9.9186  ,-19.429  ,iso-1
20594  ,3.452e+002  ,6.2904  ,9.9186  ,-20.866  ,iso-1
20595  ,3.450e+002  ,6.2904  ,9.9186  ,-22.303  ,iso-1
20596  ,3.447e+002  ,6.2904  ,9.9186  ,-23.74  ,iso-1
20597  ,3.445e+002  ,6.2904  ,9.9186  ,-25.177  ,iso-1
20598  ,3.444e+002  ,6.2904  ,9.9186  ,-26.614  ,iso-1
20599  ,3.442e+002  ,6.2904  ,9.9186  ,-28.051  ,iso-1
20600  ,3.441e+002  ,6.2904  ,9.9186  ,-29.488  ,iso-1
20601  ,3.440e+002  ,6.2904  ,9.9186  ,-30.925  ,iso-1
20602  ,3.439e+002  ,7.711  ,9.9186  ,20.811  ,iso-1
20603  ,3.440e+002  ,7.711  ,9.9186  ,19.374  ,iso-1
20604  ,3.441e+002  ,7.711  ,9.9186  ,17.937  ,iso-1
20605  ,3.442e+002  ,7.711  ,9.9186  ,16.5  ,iso-1
20606  ,3.444e+002  ,7.7108  ,9.9186  ,15.062  ,iso-1
20607  ,3.446e+002  ,7.7107  ,9.9186  ,13.625  ,iso-1
20608  ,3.448e+002  ,7.7107  ,9.9186  ,12.187  ,iso-1
20609  ,3.450e+002  ,7.7108  ,9.9186  ,10.749  ,iso-1
20610  ,3.452e+002  ,7.711  ,9.9186  ,9.3118  ,iso-1
20611  ,3.454e+002  ,7.711  ,9.9186  ,7.8745  ,iso-1
20612  ,3.457e+002  ,7.7111  ,9.9186  ,6.4374  ,iso-1
20613  ,3.459e+002  ,7.7111  ,9.9186  ,5.0003  ,iso-1
20614  ,3.462e+002  ,7.711  ,9.9186  ,3.5632  ,iso-1
20615  ,3.464e+002  ,7.711  ,9.9186  ,2.1262  ,iso-1
20616  ,3.466e+002  ,7.711  ,9.9186  ,0.68908  ,iso-1
20617  ,3.468e+002  ,7.711  ,9.9186  ,-0.74804  ,iso-1
20618  ,3.469e+002  ,7.7111  ,9.9186  ,-2.1851  ,iso-1
20619  ,3.470e+002  ,7.7111  ,9.9186  ,-3.622  ,iso-1
20620  ,3.471e+002  ,7.7111  ,9.9186  ,-5.0586  ,iso-1
20621  ,3.470e+002  ,7.7111  ,9.9186  ,-6.4951  ,iso-1
20622  ,3.469e+002  ,7.7111  ,9.9186  ,-7.9316  ,iso-1
20623  ,3.468e+002  ,7.7111  ,9.9186  ,-9.3685  ,iso-1
20624  ,3.466e+002  ,7.7111  ,9.9186  ,-10.806  ,iso-1
20625  ,3.464e+002  ,7.7111  ,9.9186  ,-12.243  ,iso-1
20626  ,3.462e+002  ,7.7111  ,9.9186  ,-13.68  ,iso-1
20627  ,3.459e+002  ,7.7111  ,9.9186  ,-15.117  ,iso-1
20628  ,3.457e+002  ,7.7111  ,9.9186  ,-16.554  ,iso-1
20629  ,3.454e+002  ,7.711  ,9.9186  ,-17.991  ,iso-1
20630  ,3.452e+002  ,7.711  ,9.9186  ,-19.429  ,iso-1
20631  ,3.450e+002  ,7.711  ,9.9186  ,-20.866  ,iso-1
20632  ,3.448e+002  ,7.711  ,9.9186  ,-22.303  ,iso-1
20633  ,3.446e+002  ,7.711  ,9.9186  ,-23.74  ,iso-1
20634  ,3.444e+002  ,7.711  ,9.9186  ,-25.177  ,iso-1
20635  ,3.442e+002  ,7.711  ,9.9186  ,-26.614  ,iso-1
20636  ,3.441e+002  ,7.711  ,9.9186  ,-28.051  ,iso-1
20637  ,3.440e+002  ,7.711  ,9.9186  ,-29.488  ,iso-1
20638  ,3.439e+002  ,7.711  ,9.9186  ,-30.925  ,iso-1
20639  ,3.438e+002  ,9.1317  ,9.9186  ,20.811  ,iso-1
20640  ,3.439e+002  ,9.1317  ,9.9186  ,19.374  ,iso-1
20641  ,3.440e+002  ,9.1317  ,9.9186  ,17.937  ,iso-1
20642  ,3.441e+002  ,9.1317  ,9.9186  ,16.5  ,iso-1
20643  ,3.443e+002  ,9.1317  ,9.9186  ,15.062  ,iso-1
20644  ,3.444e+002  ,9.1316  ,9.9186  ,13.625  ,iso-1
20645  ,3.446e+002  ,9.1316  ,9.9186  ,12.188  ,iso-1
20646  ,3.448e+002  ,9.1316  ,9.9186  ,10.751  ,iso-1
20647  ,3.450e+002  ,9.1317  ,9.9186  ,9.3134  ,iso-1
20648  ,3.452e+002  ,9.1317  ,9.9186  ,7.8762  ,iso-1
20649  ,3.454e+002  ,9.1317  ,9.9186  ,6.4391  ,iso-1
20650  ,3.456e+002  ,9.1317  ,9.9186  ,5.002  ,iso-1
20651  ,3.458e+002  ,9.1317  ,9.9186  ,3.5649  ,iso-1
20652  ,3.460e+002  ,9.1317  ,9.9186  ,2.1278  ,iso-1
20653  ,3.462e+002  ,9.1317  ,9.9186  ,0.6907  ,iso-1
20654  ,3.463e+002  ,9.1317  ,9.9186  ,-0.74641  ,iso-1
20655  ,3.464e+002  ,9.1317  ,9.9186  ,-2.1835  ,iso-1
20656  ,3.465e+002  ,9.1317  ,9.9186  ,-3.6206  ,iso-1
20657  ,3.465e+002  ,9.1317  ,9.9186  ,-5.0576  ,iso-1
20658  ,3.465e+002  ,9.1317  ,9.9186  ,-6.4945  ,iso-1
20659  ,3.464e+002  ,9.1317  ,9.9186  ,-7.9314  ,iso-1
20660  ,3.463e+002  ,9.1317  ,9.9186  ,-9.3684  ,iso-1
20661  ,3.462e+002  ,9.1317  ,9.9186  ,-10.805  ,iso-1
20662  ,3.460e+002  ,9.1317  ,9.9186  ,-12.243  ,iso-1
20663  ,3.458e+002  ,9.1317  ,9.9186  ,-13.68  ,iso-1
20664  ,3.456e+002  ,9.1317  ,9.9186  ,-15.117  ,iso-1
20665  ,3.454e+002  ,9.1317  ,9.9186  ,-16.554  ,iso-1
20666  ,3.452e+002  ,9.1317  ,9.9186  ,-17.991  ,iso-1
20667  ,3.450e+002  ,9.1317  ,9.9186  ,-19.428  ,iso-1
20668  ,3.448e+002  ,9.1317  ,9.9186  ,-20.865  ,iso-1
20669  ,3.446e+002  ,9.1317  ,9.9186  ,-22.302  ,iso-1
20670  ,3.444e+002  ,9.1317  ,9.9186  ,-23.739  ,iso-1
20671  ,3.443e+002  ,9.1317  ,9.9186  ,-25.177  ,iso-1
20672  ,3.441e+002  ,9.1317  ,9.9186  ,-26.614  ,iso-1
20673  ,3.440e+002  ,9.1317  ,9.9186  ,-28.051  ,iso-1
20674  ,3.439e+002  ,9.1317  ,9.9186  ,-29.488  ,iso-1
20675  ,3.438e+002  ,9.1317  ,9.9186  ,-30.925  ,iso-1
20676  ,3.437e+002  ,10.552  ,9.9186  ,20.811  ,iso-1
20677  ,3.437e+002  ,10.552  ,9.9186  ,19.374  ,iso-1
20678  ,3.438e+002  ,10.552  ,9.9186  ,17.937  ,iso-1
20679  ,3.440e+002  ,10.552  ,9.9186  ,16.5  ,iso-1
20680  ,3.441e+002  ,10.552  ,9.9186  ,15.062  ,iso-1
20681  ,3.443e+002  ,10.552  ,9.9186  ,13.625  ,iso-1
20682  ,3.444e+002  ,10.552  ,9.9186  ,12.188  ,iso-1
20683  ,3.446e+002  ,10.552  ,9.9186  ,10.751  ,iso-1
20684  ,3.448e+002  ,10.552  ,9.9186  ,9.3139  ,iso-1
20685  ,3.449e+002  ,10.552  ,9.9186  ,7.8768  ,iso-1
20686  ,3.451e+002  ,10.552  ,9.9186  ,6.4396  ,iso-1
20687  ,3.453e+002  ,10.552  ,9.9186  ,5.0025  ,iso-1
20688  ,3.455e+002  ,10.552  ,9.9186  ,3.5654  ,iso-1
20689  ,3.456e+002  ,10.552  ,9.9186  ,2.1283  ,iso-1
20690  ,3.458e+002  ,10.552  ,9.9186  ,0.69121  ,iso-1
20691  ,3.459e+002  ,10.552  ,9.9186  ,-0.74589  ,iso-1
20692  ,3.460e+002  ,10.552  ,9.9186  ,-2.183  ,iso-1
20693  ,3.461e+002  ,10.552  ,9.9186  ,-3.6201  ,iso-1
20694  ,3.461e+002  ,10.552  ,9.9186  ,-5.0572  ,iso-1
20695  ,3.461e+002  ,10.552  ,9.9186  ,-6.4942  ,iso-1
20696  ,3.460e+002  ,10.552  ,9.9186  ,-7.9313  ,iso-1
20697  ,3.459e+002  ,10.552  ,9.9186  ,-9.3684  ,iso-1
20698  ,3.458e+002  ,10.552  ,9.9186  ,-10.805  ,iso-1
20699  ,3.456e+002  ,10.552  ,9.9186  ,-12.243  ,iso-1
20700  ,3.455e+002  ,10.552  ,9.9186  ,-13.68  ,iso-1
20701  ,3.453e+002  ,10.552  ,9.9186  ,-15.117  ,iso-1
20702  ,3.451e+002  ,10.552  ,9.9186  ,-16.554  ,iso-1
20703  ,3.449e+002  ,10.552  ,9.9186  ,-17.991  ,iso-1
20704  ,3.448e+002  ,10.552  ,9.9186  ,-19.428  ,iso-1
20705  ,3.446e+002  ,10.552  ,9.9186  ,-20.865  ,iso-1
20706  ,3.444e+002  ,10.552  ,9.9186  ,-22.302  ,iso-1
20707  ,3.443e+002  ,10.552  ,9.9186  ,-23.739  ,iso-1
20708  ,3.441e+002  ,10.552  ,9.9186  ,-25.176  ,iso-1
20709  ,3.440e+002  ,10.552  ,9.9186  ,-26.614  ,iso-1
20710  ,3.438e+002  ,10.552  ,9.9186  ,-28.051  ,iso-1
20711  ,3.437e+002  ,10.552  ,9.9186  ,-29.488  ,iso-1
20712  ,3.437e+002  ,10.552  ,9.9186  ,-30.925  ,iso-1
20713  ,3.436e+002  ,11.973  ,9.9186  ,20.811  ,iso-1
20714  ,3.436e+002  ,11.973  ,9.9186  ,19.374  ,iso-1
20715  ,3.437e+002  ,11.973  ,9.9186  ,17.937  ,iso-1
20716  ,3.438e+002  ,11.973  ,9.9186  ,16.5  ,iso-1
20717  ,3.440e+002  ,11.973  ,9.9186  ,15.062  ,iso-1
20718  ,3.441e+002  ,11.973  ,9.9186  ,13.625  ,iso-1
20719  ,3.442e+002  ,11.973  ,9.9186  ,12.188  ,iso-1
20720  ,3.444e+002  ,11.973  ,9.9186  ,10.751  ,iso-1
20721  ,3.445e+002  ,11.973  ,9.9186  ,9.314  ,iso-1
20722  ,3.447e+002  ,11.973  ,9.9186  ,7.8769  ,iso-1
20723  ,3.449e+002  ,11.973  ,9.9186  ,6.4398  ,iso-1
20724  ,3.450e+002  ,11.973  ,9.9186  ,5.0027  ,iso-1
20725  ,3.452e+002  ,11.973  ,9.9186  ,3.5656  ,iso-1
20726  ,3.453e+002  ,11.973  ,9.9186  ,2.1285  ,iso-1
20727  ,3.454e+002  ,11.973  ,9.9186  ,0.69137  ,iso-1
20728  ,3.455e+002  ,11.973  ,9.9186  ,-0.74573  ,iso-1
20729  ,3.456e+002  ,11.973  ,9.9186  ,-2.1828  ,iso-1
20730  ,3.456e+002  ,11.973  ,9.9186  ,-3.6199  ,iso-1
20731  ,3.457e+002  ,11.973  ,9.9186  ,-5.057  ,iso-1
20732  ,3.456e+002  ,11.973  ,9.9186  ,-6.4941  ,iso-1
20733  ,3.456e+002  ,11.973  ,9.9186  ,-7.9312  ,iso-1
20734  ,3.455e+002  ,11.973  ,9.9186  ,-9.3683  ,iso-1
20735  ,3.454e+002  ,11.973  ,9.9186  ,-10.805  ,iso-1
20736  ,3.453e+002  ,11.973  ,9.9186  ,-12.243  ,iso-1
20737  ,3.452e+002  ,11.973  ,9.9186  ,-13.68  ,iso-1
20738  ,3.450e+002  ,11.973  ,9.9186  ,-15.117  ,iso-1
